entry,at,order
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:21:17.289Z,165110887728900
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:21:07.461Z,165110886746100
"""Farzad 7 @ wGfrpDdQ78"" bets 300",2022-04-28T01:21:05.698Z,165110886569800
"""Kamran @ qVHsrcyBJS"" checks",2022-04-28T01:20:59.365Z,165110885936500
"""Amir H @ 04dSnctsvT"" checks",2022-04-28T01:20:58.392Z,165110885839200
"Flop:  [Q♥, 6♣, A♣]",2022-04-28T01:20:51.924Z,165110885192400
"""Kamran @ qVHsrcyBJS"" checks",2022-04-28T01:20:51.056Z,165110885105600
"""Amir H @ 04dSnctsvT"" calls 50",2022-04-28T01:20:49.800Z,165110884980000
"""Babak @ boo_4ZgjqE"" calls 50",2022-04-28T01:20:48.297Z,165110884829700
"""Tina @ okuQ8bEaCR"" calls 50",2022-04-28T01:20:47.254Z,165110884725400
"""Hojr2 @ ZjUOreNbvL"" calls 50",2022-04-28T01:20:45.862Z,165110884586200
"""Farzad 7 @ wGfrpDdQ78"" calls 50",2022-04-28T01:20:43.611Z,165110884361100
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T01:20:40.842Z,165110884084200
"""Mehrnaz @ VvFtLB9UCz"" folds",2022-04-28T01:20:39.914Z,165110883991400
"""Kamran @ qVHsrcyBJS"" posts a big blind of 50",2022-04-28T01:20:24.902Z,165110882490212
"""Amir H @ 04dSnctsvT"" posts a small blind of 20",2022-04-28T01:20:24.902Z,165110882490211
"Your hand is 3♥, Q♦",2022-04-28T01:20:24.902Z,165110882490204
"Player stacks: #1 ""Mehrnaz @ VvFtLB9UCz"" (10000) | #2 ""Mohammad A @ 4UYO0LRn6g"" (13875) | #3 ""Farzad 7 @ wGfrpDdQ78"" (7706) | #5 ""Hojr2 @ ZjUOreNbvL"" (13872) | #7 ""Tina @ okuQ8bEaCR"" (10380) | #8 ""Babak @ boo_4ZgjqE"" (14414) | #9 ""Amir H @ 04dSnctsvT"" (8098) | #10 ""Kamran @ qVHsrcyBJS"" (8655)",2022-04-28T01:20:24.902Z,165110882490202
"-- starting hand #17  (No Limit Texas Hold'em) (dealer: ""Babak @ boo_4ZgjqE"") --",2022-04-28T01:20:24.902Z,165110882490201
"The player ""Mehrnaz @ VvFtLB9UCz"" joined the game with a stack of 10000.",2022-04-28T01:20:24.902Z,165110882490200
"-- ending hand #16 --",2022-04-28T01:20:21.991Z,165110882199102
"""Mohammad A @ 4UYO0LRn6g"" collected 2100 from pot",2022-04-28T01:20:21.991Z,165110882199101
"Uncalled bet of 1500 returned to ""Mohammad A @ 4UYO0LRn6g""",2022-04-28T01:20:21.991Z,165110882199100
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:20:21.097Z,165110882109700
"The admin approved the player ""Mehrnaz @ VvFtLB9UCz"" participation with a stack of 10000.",2022-04-28T01:19:57.259Z,165110879725900
"""Mohammad A @ 4UYO0LRn6g"" bets 1500",2022-04-28T01:19:55.169Z,165110879516900
"""Kamran @ qVHsrcyBJS"" checks",2022-04-28T01:19:48.795Z,165110878879500
"Turn: 6♠, K♣, Q♥ [7♣]",2022-04-28T01:19:45.912Z,165110878591200
"""Babak @ boo_4ZgjqE"" folds",2022-04-28T01:19:45.081Z,165110878508100
"""Farzad 7 @ wGfrpDdQ78"" folds",2022-04-28T01:19:38.582Z,165110877858200
"""Mohammad A @ 4UYO0LRn6g"" calls 525",2022-04-28T01:19:27.255Z,165110876725500
"""Kamran @ qVHsrcyBJS"" bets 525",2022-04-28T01:19:25.554Z,165110876555400
"The player ""Mehrnaz @ VvFtLB9UCz"" requested a seat.",2022-04-28T01:19:24.616Z,165110876461600
"""Babak @ boo_4ZgjqE"" checks",2022-04-28T01:19:22.746Z,165110876274600
"Flop:  [6♠, K♣, Q♥]",2022-04-28T01:19:19.217Z,165110875921700
"""Kamran @ qVHsrcyBJS"" calls 250",2022-04-28T01:19:18.315Z,165110875831500
"""Amir H @ 04dSnctsvT"" folds",2022-04-28T01:19:12.872Z,165110875287200
"""Babak @ boo_4ZgjqE"" calls 250",2022-04-28T01:19:11.937Z,165110875193700
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:19:10.533Z,165110875053300
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:19:07.525Z,165110874752500
"""Farzad 7 @ wGfrpDdQ78"" calls 250",2022-04-28T01:19:06.525Z,165110874652500
"""Mohammad A @ 4UYO0LRn6g"" raises to 250",2022-04-28T01:19:00.323Z,165110874032300
"""Kamran @ qVHsrcyBJS"" calls 50",2022-04-28T01:18:52.764Z,165110873276400
"""Amir H @ 04dSnctsvT"" posts a big blind of 50",2022-04-28T01:18:48.803Z,165110872880310
"""Babak @ boo_4ZgjqE"" posts a small blind of 20",2022-04-28T01:18:48.803Z,165110872880309
"Your hand is 10♥, A♥",2022-04-28T01:18:48.803Z,165110872880302
"Player stacks: #2 ""Mohammad A @ 4UYO0LRn6g"" (12550) | #3 ""Farzad 7 @ wGfrpDdQ78"" (7956) | #5 ""Hojr2 @ ZjUOreNbvL"" (13872) | #7 ""Tina @ okuQ8bEaCR"" (10380) | #8 ""Babak @ boo_4ZgjqE"" (14664) | #9 ""Amir H @ 04dSnctsvT"" (8148) | #10 ""Kamran @ qVHsrcyBJS"" (9430)",2022-04-28T01:18:48.803Z,165110872880301
"-- starting hand #16  (No Limit Texas Hold'em) (dealer: ""Tina @ okuQ8bEaCR"") --",2022-04-28T01:18:48.803Z,165110872880300
"-- ending hand #15 --",2022-04-28T01:18:45.805Z,165110872580502
"""Babak @ boo_4ZgjqE"" collected 1250 from pot",2022-04-28T01:18:45.805Z,165110872580501
"Uncalled bet of 300 returned to ""Babak @ boo_4ZgjqE""",2022-04-28T01:18:45.805Z,165110872580500
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:18:44.976Z,165110872497600
"""Babak @ boo_4ZgjqE"" bets 300",2022-04-28T01:18:40.230Z,165110872023000
"River: K♥, 6♥, 9♦, 2♣ [3♣]",2022-04-28T01:18:34.394Z,165110871439400
"""Babak @ boo_4ZgjqE"" calls 400",2022-04-28T01:18:33.470Z,165110871347000
"""Kamran @ qVHsrcyBJS"" raises to 400",2022-04-28T01:18:30.035Z,165110871003500
"""Babak @ boo_4ZgjqE"" bets 200",2022-04-28T01:18:22.453Z,165110870245300
"Turn: K♥, 6♥, 9♦ [2♣]",2022-04-28T01:18:18.060Z,165110869806000
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:18:17.254Z,165110869725400
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:18:15.567Z,165110869556700
"""Kamran @ qVHsrcyBJS"" calls 100",2022-04-28T01:18:09.545Z,165110868954500
"""Amir H @ 04dSnctsvT"" folds",2022-04-28T01:18:06.246Z,165110868624600
"""Babak @ boo_4ZgjqE"" bets 100",2022-04-28T01:18:05.350Z,165110868535000
"""Tina @ okuQ8bEaCR"" checks",2022-04-28T01:18:01.131Z,165110868113100
"Flop:  [K♥, 6♥, 9♦]",2022-04-28T01:17:53.566Z,165110867356600
"""Babak @ boo_4ZgjqE"" checks",2022-04-28T01:17:52.645Z,165110867264500
"""Tina @ okuQ8bEaCR"" calls 50",2022-04-28T01:17:46.750Z,165110866675000
"""Hojr2 @ ZjUOreNbvL"" calls 50",2022-04-28T01:17:44.954Z,165110866495400
"""Farzad 7 @ wGfrpDdQ78"" folds",2022-04-28T01:17:44.015Z,165110866401500
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T01:17:41.433Z,165110866143300
"""Kamran @ qVHsrcyBJS"" calls 50",2022-04-28T01:17:40.485Z,165110866048500
"""Amir H @ 04dSnctsvT"" calls 50",2022-04-28T01:17:35.821Z,165110865582100
"""Babak @ boo_4ZgjqE"" posts a big blind of 50",2022-04-28T01:17:32.158Z,165110865215810
"""Tina @ okuQ8bEaCR"" posts a small blind of 20",2022-04-28T01:17:32.158Z,165110865215809
"Your hand is 8♣, 4♥",2022-04-28T01:17:32.158Z,165110865215802
"Player stacks: #2 ""Mohammad A @ 4UYO0LRn6g"" (12550) | #3 ""Farzad 7 @ wGfrpDdQ78"" (7956) | #5 ""Hojr2 @ ZjUOreNbvL"" (13922) | #7 ""Tina @ okuQ8bEaCR"" (10430) | #8 ""Babak @ boo_4ZgjqE"" (13964) | #9 ""Amir H @ 04dSnctsvT"" (8198) | #10 ""Kamran @ qVHsrcyBJS"" (9980)",2022-04-28T01:17:32.158Z,165110865215801
"-- starting hand #15  (No Limit Texas Hold'em) (dealer: ""Hojr2 @ ZjUOreNbvL"") --",2022-04-28T01:17:32.158Z,165110865215800
"-- ending hand #14 --",2022-04-28T01:17:29.232Z,165110864923202
"""Tina @ okuQ8bEaCR"" collected 700 from pot",2022-04-28T01:17:29.232Z,165110864923201
"Uncalled bet of 350 returned to ""Tina @ okuQ8bEaCR""",2022-04-28T01:17:29.232Z,165110864923200
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:17:28.354Z,165110864835400
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:17:27.350Z,165110864735000
"""Amir H @ 04dSnctsvT"" folds",2022-04-28T01:17:25.365Z,165110864536500
"""Babak @ boo_4ZgjqE"" folds",2022-04-28T01:17:24.365Z,165110864436500
"""Tina @ okuQ8bEaCR"" raises to 450",2022-04-28T01:17:22.578Z,165110864257800
"""Hojr2 @ ZjUOreNbvL"" bets 100",2022-04-28T01:17:18.927Z,165110863892700
"Turn: 7♠, 9♠, 6♠ [2♦]",2022-04-28T01:17:15.137Z,165110863513700
"""Kamran @ qVHsrcyBJS"" calls 50",2022-04-28T01:17:14.226Z,165110863422600
"""Amir H @ 04dSnctsvT"" calls 50",2022-04-28T01:17:11.844Z,165110863184400
"""Babak @ boo_4ZgjqE"" calls 50",2022-04-28T01:17:09.640Z,165110862964000
"""Tina @ okuQ8bEaCR"" calls 50",2022-04-28T01:17:08.311Z,165110862831100
"""Hojr2 @ ZjUOreNbvL"" bets 50",2022-04-28T01:17:05.825Z,165110862582500
"Flop:  [7♠, 9♠, 6♠]",2022-04-28T01:17:02.140Z,165110862214000
"""Tina @ okuQ8bEaCR"" checks",2022-04-28T01:17:01.239Z,165110862123900
"""Hojr2 @ ZjUOreNbvL"" calls 50",2022-04-28T01:16:59.302Z,165110861930200
"""Farzad 7 @ wGfrpDdQ78"" folds",2022-04-28T01:16:58.280Z,165110861828000
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T01:16:56.310Z,165110861631000
"""Kamran @ qVHsrcyBJS"" calls 50",2022-04-28T01:16:54.825Z,165110861482500
"""Amir H @ 04dSnctsvT"" calls 50",2022-04-28T01:16:53.399Z,165110861339900
"""Babak @ boo_4ZgjqE"" calls 50",2022-04-28T01:16:51.012Z,165110861101200
"""Tina @ okuQ8bEaCR"" posts a big blind of 50",2022-04-28T01:16:47.918Z,165110860791810
"""Hojr2 @ ZjUOreNbvL"" posts a small blind of 20",2022-04-28T01:16:47.918Z,165110860791809
"Your hand is Q♠, 6♦",2022-04-28T01:16:47.918Z,165110860791802
"Player stacks: #2 ""Mohammad A @ 4UYO0LRn6g"" (12550) | #3 ""Farzad 7 @ wGfrpDdQ78"" (7956) | #5 ""Hojr2 @ ZjUOreNbvL"" (14122) | #7 ""Tina @ okuQ8bEaCR"" (9930) | #8 ""Babak @ boo_4ZgjqE"" (14064) | #9 ""Amir H @ 04dSnctsvT"" (8298) | #10 ""Kamran @ qVHsrcyBJS"" (10080)",2022-04-28T01:16:47.918Z,165110860791801
"-- starting hand #14  (No Limit Texas Hold'em) (dealer: ""Farzad 7 @ wGfrpDdQ78"") --",2022-04-28T01:16:47.918Z,165110860791800
"-- ending hand #13 --",2022-04-28T01:16:44.921Z,165110860492102
"""Farzad 7 @ wGfrpDdQ78"" collected 1050 from pot",2022-04-28T01:16:44.921Z,165110860492101
"Uncalled bet of 525 returned to ""Farzad 7 @ wGfrpDdQ78""",2022-04-28T01:16:44.921Z,165110860492100
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:16:44.050Z,165110860405000
"""Farzad 7 @ wGfrpDdQ78"" bets 525",2022-04-28T01:16:29.428Z,165110858942800
"Turn: 3♣, K♥, 2♠ [J♣]",2022-04-28T01:16:20.696Z,165110858069600
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T01:16:19.867Z,165110857986700
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:16:16.206Z,165110857620600
"""Amir H @ 04dSnctsvT"" folds",2022-04-28T01:16:15.099Z,165110857509900
"""Babak @ boo_4ZgjqE"" folds",2022-04-28T01:16:14.102Z,165110857410200
"""Tina @ okuQ8bEaCR"" calls 350",2022-04-28T01:16:12.980Z,165110857298000
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:16:09.790Z,165110856979000
"""Farzad 7 @ wGfrpDdQ78"" bets 350",2022-04-28T01:15:59.989Z,165110855998900
"Flop:  [3♣, K♥, 2♠]",2022-04-28T01:15:53.060Z,165110855306000
"""Hojr2 @ ZjUOreNbvL"" checks",2022-04-28T01:15:52.234Z,165110855223400
"""Farzad 7 @ wGfrpDdQ78"" calls 50",2022-04-28T01:15:49.157Z,165110854915700
"""Mohammad A @ 4UYO0LRn6g"" calls 50",2022-04-28T01:15:43.832Z,165110854383200
"""Kamran @ qVHsrcyBJS"" calls 50",2022-04-28T01:15:41.626Z,165110854162600
"""Amir H @ 04dSnctsvT"" calls 50",2022-04-28T01:15:40.504Z,165110854050400
"""Babak @ boo_4ZgjqE"" calls 50",2022-04-28T01:15:39.574Z,165110853957400
"""Tina @ okuQ8bEaCR"" calls 50",2022-04-28T01:15:35.129Z,165110853512900
"""Hojr2 @ ZjUOreNbvL"" posts a big blind of 50",2022-04-28T01:15:33.161Z,165110853316110
"""Farzad 7 @ wGfrpDdQ78"" posts a small blind of 20",2022-04-28T01:15:33.161Z,165110853316109
"Your hand is A♦, 9♣",2022-04-28T01:15:33.161Z,165110853316102
"Player stacks: #2 ""Mohammad A @ 4UYO0LRn6g"" (12600) | #3 ""Farzad 7 @ wGfrpDdQ78"" (7306) | #5 ""Hojr2 @ ZjUOreNbvL"" (14172) | #7 ""Tina @ okuQ8bEaCR"" (10330) | #8 ""Babak @ boo_4ZgjqE"" (14114) | #9 ""Amir H @ 04dSnctsvT"" (8348) | #10 ""Kamran @ qVHsrcyBJS"" (10130)",2022-04-28T01:15:33.161Z,165110853316101
"-- starting hand #13  (No Limit Texas Hold'em) (dealer: ""Mohammad A @ 4UYO0LRn6g"") --",2022-04-28T01:15:33.161Z,165110853316100
"-- ending hand #12 --",2022-04-28T01:15:30.250Z,165110853025002
"""Farzad 7 @ wGfrpDdQ78"" collected 300 from pot",2022-04-28T01:15:30.250Z,165110853025001
"Uncalled bet of 300 returned to ""Farzad 7 @ wGfrpDdQ78""",2022-04-28T01:15:30.250Z,165110853025000
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T01:15:29.381Z,165110852938100
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:15:28.450Z,165110852845000
"""Amir H @ 04dSnctsvT"" folds",2022-04-28T01:15:22.679Z,165110852267900
"""Babak @ boo_4ZgjqE"" folds",2022-04-28T01:15:21.621Z,165110852162100
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:15:19.838Z,165110851983800
"""Farzad 7 @ wGfrpDdQ78"" bets 300",2022-04-28T01:15:15.581Z,165110851558100
"""Mohammad A @ 4UYO0LRn6g"" checks",2022-04-28T01:15:07.626Z,165110850762600
"Flop:  [5♦, 2♠, 8♣]",2022-04-28T01:15:04.629Z,165110850462900
"""Farzad 7 @ wGfrpDdQ78"" checks",2022-04-28T01:15:03.741Z,165110850374100
"""Mohammad A @ 4UYO0LRn6g"" calls 50",2022-04-28T01:15:01.390Z,165110850139000
"""Kamran @ qVHsrcyBJS"" calls 50",2022-04-28T01:14:59.707Z,165110849970700
"""Amir H @ 04dSnctsvT"" calls 50",2022-04-28T01:14:58.708Z,165110849870800
"""Babak @ boo_4ZgjqE"" calls 50",2022-04-28T01:14:57.686Z,165110849768600
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:14:53.417Z,165110849341700
"""Hojr2 @ ZjUOreNbvL"" calls 50",2022-04-28T01:14:51.186Z,165110849118600
"""Farzad 7 @ wGfrpDdQ78"" posts a big blind of 50",2022-04-28T01:14:49.707Z,165110848970710
"""Mohammad A @ 4UYO0LRn6g"" posts a small blind of 20",2022-04-28T01:14:49.707Z,165110848970709
"Your hand is K♥, 2♥",2022-04-28T01:14:49.707Z,165110848970702
"Player stacks: #2 ""Mohammad A @ 4UYO0LRn6g"" (12650) | #3 ""Farzad 7 @ wGfrpDdQ78"" (7056) | #5 ""Hojr2 @ ZjUOreNbvL"" (14222) | #7 ""Tina @ okuQ8bEaCR"" (10330) | #8 ""Babak @ boo_4ZgjqE"" (14164) | #9 ""Amir H @ 04dSnctsvT"" (8398) | #10 ""Kamran @ qVHsrcyBJS"" (10180)",2022-04-28T01:14:49.707Z,165110848970701
"-- starting hand #12  (No Limit Texas Hold'em) (dealer: ""Kamran @ qVHsrcyBJS"") --",2022-04-28T01:14:49.707Z,165110848970700
"""Farzad 7 @ wGfrpDdQ78"" shows a 9♠, Q♥.",2022-04-28T01:14:47.113Z,165110848711300
"-- ending hand #11 --",2022-04-28T01:14:46.003Z,165110848600302
"""Hojr2 @ ZjUOreNbvL"" collected 2770 from pot",2022-04-28T01:14:46.003Z,165110848600301
"Uncalled bet of 7056 returned to ""Hojr2 @ ZjUOreNbvL""",2022-04-28T01:14:46.003Z,165110848600300
"""Farzad 7 @ wGfrpDdQ78"" folds",2022-04-28T01:14:45.163Z,165110848516300
"""Hojr2 @ ZjUOreNbvL"" raises to 8056",2022-04-28T01:14:33.329Z,165110847332900
"""Farzad 7 @ wGfrpDdQ78"" raises to 1000",2022-04-28T01:14:29.740Z,165110846974000
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T01:14:24.831Z,165110846483100
"""Hojr2 @ ZjUOreNbvL"" bets 500",2022-04-28T01:14:23.693Z,165110846369300
"""Farzad 7 @ wGfrpDdQ78"" checks",2022-04-28T01:14:19.669Z,165110845966900
"""Mohammad A @ 4UYO0LRn6g"" checks",2022-04-28T01:14:17.474Z,165110845747400
"Flop:  [5♥, 4♥, Q♦]",2022-04-28T01:14:15.484Z,165110845548400
"""Farzad 7 @ wGfrpDdQ78"" calls 250",2022-04-28T01:14:14.599Z,165110845459900
"""Mohammad A @ 4UYO0LRn6g"" calls 250",2022-04-28T01:14:12.513Z,165110845251300
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:14:10.705Z,165110845070500
"""Amir H @ 04dSnctsvT"" folds",2022-04-28T01:14:00.303Z,165110844030300
"""Babak @ boo_4ZgjqE"" folds",2022-04-28T01:13:59.415Z,165110843941500
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:13:58.453Z,165110843845300
"""Hojr2 @ ZjUOreNbvL"" raises to 250",2022-04-28T01:13:57.503Z,165110843750300
"""Farzad 7 @ wGfrpDdQ78"" calls 50",2022-04-28T01:13:54.023Z,165110843402300
"""Mohammad A @ 4UYO0LRn6g"" posts a big blind of 50",2022-04-28T01:13:51.666Z,165110843166610
"""Kamran @ qVHsrcyBJS"" posts a small blind of 20",2022-04-28T01:13:51.666Z,165110843166609
"Your hand is 10♠, A♠",2022-04-28T01:13:51.666Z,165110843166602
"Player stacks: #2 ""Mohammad A @ 4UYO0LRn6g"" (12900) | #3 ""Farzad 7 @ wGfrpDdQ78"" (8306) | #5 ""Hojr2 @ ZjUOreNbvL"" (12702) | #7 ""Tina @ okuQ8bEaCR"" (10330) | #8 ""Babak @ boo_4ZgjqE"" (14164) | #9 ""Amir H @ 04dSnctsvT"" (8398) | #10 ""Kamran @ qVHsrcyBJS"" (10200)",2022-04-28T01:13:51.666Z,165110843166601
"-- starting hand #11  (No Limit Texas Hold'em) (dealer: ""Amir H @ 04dSnctsvT"") --",2022-04-28T01:13:51.666Z,165110843166600
"-- ending hand #10 --",2022-04-28T01:13:48.677Z,165110842867702
"""Mohammad A @ 4UYO0LRn6g"" collected 250 from pot",2022-04-28T01:13:48.677Z,165110842867701
"Uncalled bet of 100 returned to ""Mohammad A @ 4UYO0LRn6g""",2022-04-28T01:13:48.677Z,165110842867700
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:13:47.805Z,165110842780500
"""Amir H @ 04dSnctsvT"" folds",2022-04-28T01:13:46.721Z,165110842672100
"""Babak @ boo_4ZgjqE"" folds",2022-04-28T01:13:45.071Z,165110842507100
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:13:43.612Z,165110842361200
"""Mohammad A @ 4UYO0LRn6g"" bets 100",2022-04-28T01:13:40.723Z,165110842072300
"""Kamran @ qVHsrcyBJS"" checks",2022-04-28T01:13:37.405Z,165110841740500
"""Amir H @ 04dSnctsvT"" checks",2022-04-28T01:13:34.659Z,165110841465900
"Turn: 8♦, A♣, 2♦ [8♣]",2022-04-28T01:13:30.673Z,165110841067300
"""Babak @ boo_4ZgjqE"" checks",2022-04-28T01:13:29.789Z,165110840978900
"""Hojr2 @ ZjUOreNbvL"" checks",2022-04-28T01:13:27.505Z,165110840750500
"""Mohammad A @ 4UYO0LRn6g"" checks",2022-04-28T01:13:23.296Z,165110840329600
"""Kamran @ qVHsrcyBJS"" checks",2022-04-28T01:13:22.374Z,165110840237400
"""Amir H @ 04dSnctsvT"" checks",2022-04-28T01:13:19.687Z,165110839968700
"Flop:  [8♦, A♣, 2♦]",2022-04-28T01:13:16.857Z,165110839685700
"""Kamran @ qVHsrcyBJS"" checks",2022-04-28T01:13:16.030Z,165110839603000
"""Amir H @ 04dSnctsvT"" calls 50",2022-04-28T01:13:14.919Z,165110839491900
"""Babak @ boo_4ZgjqE"" calls 50",2022-04-28T01:13:07.182Z,165110838718200
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:13:04.735Z,165110838473500
"""Hojr2 @ ZjUOreNbvL"" calls 50",2022-04-28T01:13:03.075Z,165110838307500
"""Farzad 7 @ wGfrpDdQ78"" folds",2022-04-28T01:12:59.975Z,165110837997500
"""Mohammad A @ 4UYO0LRn6g"" calls 50",2022-04-28T01:12:57.471Z,165110837747100
"""Kamran @ qVHsrcyBJS"" posts a big blind of 50",2022-04-28T01:12:53.241Z,165110837324110
"""Amir H @ 04dSnctsvT"" posts a small blind of 20",2022-04-28T01:12:53.241Z,165110837324109
"Your hand is 4♥, 2♥",2022-04-28T01:12:53.241Z,165110837324102
"Player stacks: #2 ""Mohammad A @ 4UYO0LRn6g"" (12700) | #3 ""Farzad 7 @ wGfrpDdQ78"" (8306) | #5 ""Hojr2 @ ZjUOreNbvL"" (12752) | #7 ""Tina @ okuQ8bEaCR"" (10330) | #8 ""Babak @ boo_4ZgjqE"" (14214) | #9 ""Amir H @ 04dSnctsvT"" (8448) | #10 ""Kamran @ qVHsrcyBJS"" (10250)",2022-04-28T01:12:53.241Z,165110837324101
"-- starting hand #10  (No Limit Texas Hold'em) (dealer: ""Babak @ boo_4ZgjqE"") --",2022-04-28T01:12:53.241Z,165110837324100
"-- ending hand #9 --",2022-04-28T01:12:47.136Z,165110836713602
"""Babak @ boo_4ZgjqE"" collected 5848 from pot with Flush, Ks High (combination: K♠, Q♠, 7♠, 5♠, 2♠)",2022-04-28T01:12:47.136Z,165110836713601
"""Babak @ boo_4ZgjqE"" shows a 7♠, Q♠.",2022-04-28T01:12:47.136Z,165110836713600
"""Farzad 7 @ wGfrpDdQ78"" checks",2022-04-28T01:12:46.315Z,165110836631500
"""Babak @ boo_4ZgjqE"" checks",2022-04-28T01:12:44.314Z,165110836431400
"River: K♠, 9♣, 5♠, 2♠ [J♦]",2022-04-28T01:12:41.726Z,165110836172600
"""Farzad 7 @ wGfrpDdQ78"" calls 1462",2022-04-28T01:12:40.908Z,165110836090800
"""Babak @ boo_4ZgjqE"" bets 1462",2022-04-28T01:12:38.614Z,165110835861400
"Turn: K♠, 9♣, 5♠ [2♠]",2022-04-28T01:12:33.036Z,165110835303600
"""Kamran @ qVHsrcyBJS"" folds",2022-04-28T01:12:32.185Z,165110835218500
"""Amir H @ 04dSnctsvT"" folds",2022-04-28T01:12:31.138Z,165110835113800
"""Babak @ boo_4ZgjqE"" calls 912",2022-04-28T01:12:30.284Z,165110835028400
"""Hojr2 @ ZjUOreNbvL"" folds",2022-04-28T01:12:17.901Z,165110833790100
"""Farzad 7 @ wGfrpDdQ78"" raises to 912",2022-04-28T01:12:15.230Z,165110833523000
"""Kamran @ qVHsrcyBJS"" bets 50",2022-04-28T01:12:06.646Z,165110832664600
"""Amir H @ 04dSnctsvT"" checks",2022-04-28T01:12:05.089Z,165110832508900
"""Babak @ boo_4ZgjqE"" checks",2022-04-28T01:12:03.974Z,165110832397400
"Flop:  [K♠, 9♣, 5♠]",2022-04-28T01:11:59.004Z,165110831900400
"""Farzad 7 @ wGfrpDdQ78"" calls 200",2022-04-28T01:11:58.165Z,165110831816500
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T01:11:48.031Z,165110830803100
"""Kamran @ qVHsrcyBJS"" calls 200",2022-04-28T01:11:47.140Z,165110830714000
"""Amir H @ 04dSnctsvT"" calls 200",2022-04-28T01:11:46.113Z,165110830611300
"""Babak @ boo_4ZgjqE"" calls 200",2022-04-28T01:11:45.217Z,165110830521700
"""Tina @ okuQ8bEaCR"" folds",2022-04-28T01:11:42.400Z,165110830240000
"""Hojr2 @ ZjUOreNbvL"" raises to 200",2022-04-28T01:11:36.509Z,165110829650900
"""Farzad 7 @ wGfrpDdQ78"" calls 50",2022-04-28T01:11:33.252Z,165110829325200
"""Mohammad A @ 4UYO0LRn6g"" calls 50",2022-04-28T01:11:30.861Z,165110829086100
"""Kamran @ qVHsrcyBJS"" calls 50",2022-04-28T01:11:27.865Z,165110828786500
"""Amir H @ 04dSnctsvT"" posts a big blind of 50",2022-04-28T01:11:25.267Z,165110828526710
"""Babak @ boo_4ZgjqE"" posts a small blind of 20",2022-04-28T01:11:25.267Z,165110828526709
"Your hand is 9♠, 6♣",2022-04-28T01:11:25.267Z,165110828526702
"Player stacks: #2 ""Mohammad A @ 4UYO0LRn6g"" (12750) | #3 ""Farzad 7 @ wGfrpDdQ78"" (10880) | #5 ""Hojr2 @ ZjUOreNbvL"" (12952) | #7 ""Tina @ okuQ8bEaCR"" (10330) | #8 ""Babak @ boo_4ZgjqE"" (10940) | #9 ""Amir H @ 04dSnctsvT"" (8648) | #10 ""Kamran @ qVHsrcyBJS"" (10500)",2022-04-28T01:11:25.267Z,165110828526701
"-- starting hand #9  (No Limit Texas Hold'em) (dealer: ""Tina @ okuQ8bEaCR"") --",2022-04-28T01:11:25.267Z,165110828526700
"-- ending hand #8 --",2022-04-28T01:11:19.177Z,165110827917703
"""Amir H @ 04dSnctsvT"" shows a 2♠, K♥.",2022-04-28T01:11:19.177Z,165110827917702
"""Hojr2 @ ZjUOreNbvL"" collected 1874 from pot with Two Pair, 10's & 6's (combination: 10♣, 10♠, 6♣, 6♠, A♥)",2022-04-28T01:11:19.177Z,165110827917701
"""Hojr2 @ ZjUOreNbvL"" shows a 10♣, 10♠.",2022-04-28T01:11:19.177Z,165110827917700
"""Hojr2 @ ZjUOreNbvL"" checks",2022-04-28T01:11:18.305Z,165110827830500
"""Amir H @ 04dSnctsvT"" checks",2022-04-28T01:11:17.333Z,165110827733300
"River: 3♠, 9♦, 6♣, 6♠ [A♥]",2022-04-28T01:11:14.580Z,165110827458000
