entry,at,order
"""Nikoo @ wjuyYnx8BE"" shows a 10♠, A♠.",2022-04-28T02:14:36.930Z,165111207693000
"""Farshad @ uZe35g6TbS"" shows a A♣, K♣.",2022-04-28T02:14:36.902Z,165111207690200
"-- ending hand #58 --",2022-04-28T02:14:36.153Z,165111207615302
"""Farshad @ uZe35g6TbS"" collected 7600 from pot",2022-04-28T02:14:36.153Z,165111207615301
"Uncalled bet of 7600 returned to ""Farshad @ uZe35g6TbS""",2022-04-28T02:14:36.153Z,165111207615300
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T02:14:35.327Z,165111207532700
"""Farshad @ uZe35g6TbS"" raises to 8500",2022-04-28T02:14:11.688Z,165111205168800
"""Nikoo @ wjuyYnx8BE"" bets 900",2022-04-28T02:14:08.249Z,165111204824900
"Flop:  [K♥, 8♠, K♠]",2022-04-28T02:13:59.727Z,165111203972700
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T02:13:58.805Z,165111203880500
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T02:13:57.921Z,165111203792100
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T02:13:56.133Z,165111203613300
"""Nikoo @ wjuyYnx8BE"" calls 2150",2022-04-28T02:13:55.053Z,165111203505300
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T02:13:53.488Z,165111203348800
"""Kambiz @ FcNW5oFDOE"" folds",2022-04-28T02:13:52.571Z,165111203257100
"""Farshad @ uZe35g6TbS"" raises to 2150",2022-04-28T02:13:48.291Z,165111202829100
"""Shohreh @ UA4oSZwjWd"" calls 500",2022-04-28T02:13:44.629Z,165111202462900
"""Erfan S @ dXrSQqdeWD"" calls 500",2022-04-28T02:13:41.156Z,165111202115600
"""Salia @ 4Qx941rT_o"" folds",2022-04-28T02:13:38.603Z,165111201860300
"""Maziar K @ qkR2eFOHb5"" posts a big blind of 500",2022-04-28T02:13:35.311Z,165111201531111
"""Nikoo @ wjuyYnx8BE"" posts a small blind of 200",2022-04-28T02:13:35.311Z,165111201531110
"Player stacks: #1 ""Salia @ 4Qx941rT_o"" (18869) | #3 ""Erfan S @ dXrSQqdeWD"" (12974) | #4 ""Shohreh @ UA4oSZwjWd"" (27760) | #5 ""Farshad @ uZe35g6TbS"" (17950) | #7 ""Kambiz @ FcNW5oFDOE"" (9819) | #8 ""Masoud @ 93I36FlQy6"" (12333) | #9 ""Nikoo @ wjuyYnx8BE"" (17115) | #10 ""Maziar K @ qkR2eFOHb5"" (11865)",2022-04-28T02:13:35.311Z,165111201531101
"-- starting hand #58  (No Limit Texas Hold'em) (dealer: ""Masoud @ 93I36FlQy6"") --",2022-04-28T02:13:35.311Z,165111201531100
"""Farshad @ uZe35g6TbS"" shows a A♣, A♠.",2022-04-28T02:13:32.963Z,165111201296300
"""Shohreh @ UA4oSZwjWd"" shows a 9♦, 9♠.",2022-04-28T02:13:31.676Z,165111201167600
"-- ending hand #57 --",2022-04-28T02:13:30.988Z,165111201098802
"""Farshad @ uZe35g6TbS"" collected 1700 from pot",2022-04-28T02:13:30.988Z,165111201098801
"Uncalled bet of 2509 returned to ""Farshad @ uZe35g6TbS""",2022-04-28T02:13:30.988Z,165111201098800
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T02:13:30.164Z,165111201016400
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T02:13:29.242Z,165111200924200
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T02:13:25.991Z,165111200599100
"""Kambiz @ FcNW5oFDOE"" folds",2022-04-28T02:13:25.011Z,165111200501100
"""Farshad @ uZe35g6TbS"" raises to 3009",2022-04-28T02:13:15.909Z,165111199590900
"""Shohreh @ UA4oSZwjWd"" calls 500",2022-04-28T02:13:04.386Z,165111198438600
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T02:13:03.432Z,165111198343200
"""Salia @ 4Qx941rT_o"" folds",2022-04-28T02:13:02.552Z,165111198255200
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T02:13:00.381Z,165111198038100
"""Nikoo @ wjuyYnx8BE"" posts a big blind of 500",2022-04-28T02:12:56.862Z,165111197686211
"""Masoud @ 93I36FlQy6"" posts a small blind of 200",2022-04-28T02:12:56.862Z,165111197686210
"Player stacks: #1 ""Salia @ 4Qx941rT_o"" (18869) | #3 ""Erfan S @ dXrSQqdeWD"" (12974) | #4 ""Shohreh @ UA4oSZwjWd"" (28260) | #5 ""Farshad @ uZe35g6TbS"" (16750) | #7 ""Kambiz @ FcNW5oFDOE"" (9819) | #8 ""Masoud @ 93I36FlQy6"" (12533) | #9 ""Nikoo @ wjuyYnx8BE"" (17615) | #10 ""Maziar K @ qkR2eFOHb5"" (11865)",2022-04-28T02:12:56.862Z,165111197686201
"-- starting hand #57  (No Limit Texas Hold'em) (dealer: ""Kambiz @ FcNW5oFDOE"") --",2022-04-28T02:12:56.862Z,165111197686200
"""Salia @ 4Qx941rT_o"" shows a 4♠, 3♠.",2022-04-28T02:12:55.443Z,165111197544300
"-- ending hand #56 --",2022-04-28T02:12:53.182Z,165111197318202
"""Nikoo @ wjuyYnx8BE"" collected 2000 from pot",2022-04-28T02:12:53.182Z,165111197318201
"Uncalled bet of 1500 returned to ""Nikoo @ wjuyYnx8BE""",2022-04-28T02:12:53.182Z,165111197318200
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T02:12:52.355Z,165111197235500
"""Kambiz @ FcNW5oFDOE"" folds",2022-04-28T02:12:51.380Z,165111197138000
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T02:12:25.525Z,165111194552500
"""Nikoo @ wjuyYnx8BE"" bets 1500",2022-04-28T02:12:24.285Z,165111194428500
"""Masoud @ 93I36FlQy6"" checks",2022-04-28T02:12:19.421Z,165111193942100
"""Kambiz @ FcNW5oFDOE"" checks",2022-04-28T02:12:18.425Z,165111193842500
"Flop:  [4♣, 4♥, 9♦]",2022-04-28T02:12:16.035Z,165111193603500
"""Masoud @ 93I36FlQy6"" checks",2022-04-28T02:12:15.208Z,165111193520800
"""Kambiz @ FcNW5oFDOE"" calls 500",2022-04-28T02:12:14.255Z,165111193425500
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T02:12:12.128Z,165111193212800
"""Shohreh @ UA4oSZwjWd"" calls 500",2022-04-28T02:12:08.192Z,165111192819200
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T02:12:07.272Z,165111192727200
"""Salia @ 4Qx941rT_o"" folds",2022-04-28T02:12:06.382Z,165111192638200
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T02:12:05.479Z,165111192547900
"""Nikoo @ wjuyYnx8BE"" calls 500",2022-04-28T02:12:04.167Z,165111192416700
"""Masoud @ 93I36FlQy6"" posts a big blind of 500",2022-04-28T02:12:02.313Z,165111192231311
"""Kambiz @ FcNW5oFDOE"" posts a small blind of 200",2022-04-28T02:12:02.313Z,165111192231310
"Player stacks: #1 ""Salia @ 4Qx941rT_o"" (18869) | #3 ""Erfan S @ dXrSQqdeWD"" (12974) | #4 ""Shohreh @ UA4oSZwjWd"" (28760) | #5 ""Farshad @ uZe35g6TbS"" (16750) | #7 ""Kambiz @ FcNW5oFDOE"" (10319) | #8 ""Masoud @ 93I36FlQy6"" (13033) | #9 ""Nikoo @ wjuyYnx8BE"" (16115) | #10 ""Maziar K @ qkR2eFOHb5"" (11865)",2022-04-28T02:12:02.313Z,165111192231301
"-- starting hand #56  (No Limit Texas Hold'em) (dealer: ""Farshad @ uZe35g6TbS"") --",2022-04-28T02:12:02.313Z,165111192231300
"""Salia @ 4Qx941rT_o"" shows a 3♠, A♠.",2022-04-28T02:11:58.527Z,165111191852700
"-- ending hand #55 --",2022-04-28T02:11:55.800Z,165111191580002
"""Kambiz @ FcNW5oFDOE"" collected 2700 from pot with Two Pair, 9's & 2's (combination: 9♥, 9♦, 2♣, 2♥, J♥)",2022-04-28T02:11:55.800Z,165111191580001
"""Kambiz @ FcNW5oFDOE"" shows a J♥, 2♣.",2022-04-28T02:11:55.800Z,165111191580000
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T02:11:54.992Z,165111191499200
"""Salia @ 4Qx941rT_o"" calls 500",2022-04-28T02:11:52.840Z,165111191284000
"""Kambiz @ FcNW5oFDOE"" bets 500",2022-04-28T02:11:48.788Z,165111190878800
"River: 6♦, 9♥, 2♥, 7♦ [9♦]",2022-04-28T02:11:46.909Z,165111190690900
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T02:11:46.070Z,165111190607000
"""Salia @ 4Qx941rT_o"" checks",2022-04-28T02:11:45.144Z,165111190514400
"""Kambiz @ FcNW5oFDOE"" checks",2022-04-28T02:11:42.643Z,165111190264300
"Turn: 6♦, 9♥, 2♥ [7♦]",2022-04-28T02:11:40.590Z,165111190059000
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T02:11:39.716Z,165111189971600
"""Salia @ 4Qx941rT_o"" checks",2022-04-28T02:11:37.512Z,165111189751200
"""Kambiz @ FcNW5oFDOE"" checks",2022-04-28T02:11:35.050Z,165111189505000
"Flop:  [6♦, 9♥, 2♥]",2022-04-28T02:11:32.786Z,165111189278600
"""Kambiz @ FcNW5oFDOE"" checks",2022-04-28T02:11:31.903Z,165111189190300
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T02:11:30.160Z,165111189016000
"""Shohreh @ UA4oSZwjWd"" calls 500",2022-04-28T02:11:29.141Z,165111188914100
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T02:11:28.258Z,165111188825800
"""Salia @ 4Qx941rT_o"" calls 500",2022-04-28T02:11:17.888Z,165111187788800
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T02:11:15.697Z,165111187569700
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T02:11:14.626Z,165111187462600
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T02:11:13.583Z,165111187358300
"""Kambiz @ FcNW5oFDOE"" posts a big blind of 500",2022-04-28T02:11:10.274Z,165111187027411
"""Farshad @ uZe35g6TbS"" posts a small blind of 200",2022-04-28T02:11:10.274Z,165111187027410
"Player stacks: #1 ""Salia @ 4Qx941rT_o"" (19869) | #3 ""Erfan S @ dXrSQqdeWD"" (12974) | #4 ""Shohreh @ UA4oSZwjWd"" (29260) | #5 ""Farshad @ uZe35g6TbS"" (16950) | #7 ""Kambiz @ FcNW5oFDOE"" (8619) | #8 ""Masoud @ 93I36FlQy6"" (13033) | #9 ""Nikoo @ wjuyYnx8BE"" (16115) | #10 ""Maziar K @ qkR2eFOHb5"" (11865)",2022-04-28T02:11:10.274Z,165111187027401
"-- starting hand #55  (No Limit Texas Hold'em) (dealer: ""Shohreh @ UA4oSZwjWd"") --",2022-04-28T02:11:10.274Z,165111187027400
"-- ending hand #54 --",2022-04-28T02:11:07.275Z,165111186727502
"""Farshad @ uZe35g6TbS"" collected 2500 from pot",2022-04-28T02:11:07.275Z,165111186727501
"Uncalled bet of 1875 returned to ""Farshad @ uZe35g6TbS""",2022-04-28T02:11:07.275Z,165111186727500
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T02:11:06.420Z,165111186642000
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T02:11:05.487Z,165111186548700
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T02:11:01.627Z,165111186162700
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T02:10:57.489Z,165111185748900
"""Farshad @ uZe35g6TbS"" raises to 2375",2022-04-28T02:10:54.737Z,165111185473700
"""Shohreh @ UA4oSZwjWd"" calls 500",2022-04-28T02:10:47.217Z,165111184721700
"""Erfan S @ dXrSQqdeWD"" calls 500",2022-04-28T02:10:46.290Z,165111184629000
"""Salia @ 4Qx941rT_o"" folds",2022-04-28T02:10:44.753Z,165111184475300
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T02:10:43.391Z,165111184339100
"""Nikoo @ wjuyYnx8BE"" calls 500",2022-04-28T02:10:42.282Z,165111184228200
"""Masoud @ 93I36FlQy6"" calls 500",2022-04-28T02:10:41.216Z,165111184121600
"""Kambiz @ FcNW5oFDOE"" folds",2022-04-28T02:10:39.038Z,165111183903800
"""Farshad @ uZe35g6TbS"" posts a big blind of 500",2022-04-28T02:10:37.354Z,165111183735411
"""Shohreh @ UA4oSZwjWd"" posts a small blind of 200",2022-04-28T02:10:37.354Z,165111183735410
"Player stacks: #1 ""Salia @ 4Qx941rT_o"" (19869) | #3 ""Erfan S @ dXrSQqdeWD"" (13474) | #4 ""Shohreh @ UA4oSZwjWd"" (29760) | #5 ""Farshad @ uZe35g6TbS"" (14950) | #7 ""Kambiz @ FcNW5oFDOE"" (8619) | #8 ""Masoud @ 93I36FlQy6"" (13533) | #9 ""Nikoo @ wjuyYnx8BE"" (16615) | #10 ""Maziar K @ qkR2eFOHb5"" (11865)",2022-04-28T02:10:37.354Z,165111183735401
"-- starting hand #54  (No Limit Texas Hold'em) (dealer: ""Erfan S @ dXrSQqdeWD"") --",2022-04-28T02:10:37.354Z,165111183735400
"""Shohreh @ UA4oSZwjWd"" shows a 10♦, 2♥.",2022-04-28T02:10:31.898Z,165111183189800
"-- ending hand #53 --",2022-04-28T02:10:30.755Z,165111183075503
"""Kambiz @ FcNW5oFDOE"" shows a K♠, 9♦.",2022-04-28T02:10:30.755Z,165111183075502
"""Salia @ 4Qx941rT_o"" collected 3000 from pot with Pair, 4's (combination: 4♥, 4♣, A♦, J♣, 6♣)",2022-04-28T02:10:30.755Z,165111183075501
"""Salia @ 4Qx941rT_o"" shows a 6♣, A♦.",2022-04-28T02:10:30.755Z,165111183075500
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T02:10:29.859Z,165111182985900
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T02:10:24.405Z,165111182440500
"""Salia @ 4Qx941rT_o"" calls 500",2022-04-28T02:10:23.387Z,165111182338700
"""Kambiz @ FcNW5oFDOE"" bets 500",2022-04-28T02:10:20.524Z,165111182052400
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T02:10:18.338Z,165111181833800
"""Erfan S @ dXrSQqdeWD"" checks",2022-04-28T02:10:16.842Z,165111181684200
"River: 2♦, J♣, 4♥, 3♠ [4♣]",2022-04-28T02:10:13.443Z,165111181344300
"""Salia @ 4Qx941rT_o"" checks",2022-04-28T02:10:12.532Z,165111181253200
"""Kambiz @ FcNW5oFDOE"" checks",2022-04-28T02:10:10.701Z,165111181070100
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T02:10:09.033Z,165111180903300
"""Erfan S @ dXrSQqdeWD"" checks",2022-04-28T02:10:07.130Z,165111180713000
"Turn: 2♦, J♣, 4♥ [3♠]",2022-04-28T02:10:01.319Z,165111180131900
"""Salia @ 4Qx941rT_o"" checks",2022-04-28T02:10:00.433Z,165111180043300
"""Kambiz @ FcNW5oFDOE"" checks",2022-04-28T02:09:57.351Z,165111179735100
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T02:09:52.376Z,165111179237600
"""Erfan S @ dXrSQqdeWD"" checks",2022-04-28T02:09:51.448Z,165111179144800
"Flop:  [2♦, J♣, 4♥]",2022-04-28T02:09:48.420Z,165111178842000
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T02:09:47.542Z,165111178754200
"""Erfan S @ dXrSQqdeWD"" calls 500",2022-04-28T02:09:45.853Z,165111178585300
"""Salia @ 4Qx941rT_o"" calls 500",2022-04-28T02:09:35.951Z,165111177595100
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T02:09:33.387Z,165111177338700
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T02:09:32.222Z,165111177222200
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T02:09:31.189Z,165111177118900
"""Kambiz @ FcNW5oFDOE"" calls 500",2022-04-28T02:09:30.222Z,165111177022200
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T02:09:29.108Z,165111176910800
"""Shohreh @ UA4oSZwjWd"" posts a big blind of 500",2022-04-28T02:09:23.408Z,165111176340811
"""Erfan S @ dXrSQqdeWD"" posts a small blind of 200",2022-04-28T02:09:23.408Z,165111176340810
"Player stacks: #1 ""Salia @ 4Qx941rT_o"" (17869) | #3 ""Erfan S @ dXrSQqdeWD"" (13974) | #4 ""Shohreh @ UA4oSZwjWd"" (30260) | #5 ""Farshad @ uZe35g6TbS"" (14950) | #7 ""Kambiz @ FcNW5oFDOE"" (9619) | #8 ""Masoud @ 93I36FlQy6"" (13533) | #9 ""Nikoo @ wjuyYnx8BE"" (16615) | #10 ""Maziar K @ qkR2eFOHb5"" (11865)",2022-04-28T02:09:23.408Z,165111176340801
"-- starting hand #53  (No Limit Texas Hold'em) (dealer: ""Salia @ 4Qx941rT_o"") --",2022-04-28T02:09:23.408Z,165111176340800
"-- ending hand #52 --",2022-04-28T02:09:20.496Z,165111176049602
"""Erfan S @ dXrSQqdeWD"" collected 1000 from pot",2022-04-28T02:09:20.496Z,165111176049601
"Uncalled bet of 500 returned to ""Erfan S @ dXrSQqdeWD""",2022-04-28T02:09:20.496Z,165111176049600
"""Salia @ 4Qx941rT_o"" folds",2022-04-28T02:09:19.681Z,165111175968100
"""Erfan S @ dXrSQqdeWD"" bets 500",2022-04-28T02:09:12.275Z,165111175227500
"""Salia @ 4Qx941rT_o"" checks",2022-04-28T02:09:07.878Z,165111174787800
"Flop:  [5♣, A♥, 2♥]",2022-04-28T02:09:05.009Z,165111174500900
"""Erfan S @ dXrSQqdeWD"" checks",2022-04-28T02:09:04.121Z,165111174412100
"""Salia @ 4Qx941rT_o"" calls 500",2022-04-28T02:09:02.313Z,165111174231300
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T02:08:58.775Z,165111173877500
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T02:08:57.624Z,165111173762400
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T02:08:56.499Z,165111173649900
"""Kambiz @ FcNW5oFDOE"" folds",2022-04-28T02:08:55.522Z,165111173552200
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T02:08:54.584Z,165111173458400
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T02:08:50.899Z,165111173089900
"""Erfan S @ dXrSQqdeWD"" posts a big blind of 500",2022-04-28T02:08:46.187Z,165111172618712
"""Salia @ 4Qx941rT_o"" posts a small blind of 200",2022-04-28T02:08:46.187Z,165111172618711
"Player stacks: #1 ""Salia @ 4Qx941rT_o"" (18369) | #3 ""Erfan S @ dXrSQqdeWD"" (13474) | #4 ""Shohreh @ UA4oSZwjWd"" (30260) | #5 ""Farshad @ uZe35g6TbS"" (14950) | #7 ""Kambiz @ FcNW5oFDOE"" (9619) | #8 ""Masoud @ 93I36FlQy6"" (13533) | #9 ""Nikoo @ wjuyYnx8BE"" (16615) | #10 ""Maziar K @ qkR2eFOHb5"" (11865)",2022-04-28T02:08:46.187Z,165111172618702
"-- starting hand #52  (No Limit Texas Hold'em) (dealer: ""Maziar K @ qkR2eFOHb5"") --",2022-04-28T02:08:46.187Z,165111172618701
"The player ""Zara @ SUGOhU8w-o"" quits the game with a stack of 0.",2022-04-28T02:08:46.187Z,165111172618700
"""Salia @ 4Qx941rT_o"" shows a 9♥, J♥.",2022-04-28T02:08:43.128Z,165111172312800
"""Kambiz @ FcNW5oFDOE"" shows a Q♠, 9♠.",2022-04-28T02:08:41.032Z,165111172103200
"""Erfan S @ dXrSQqdeWD"" shows a A♠, 5♥.",2022-04-28T02:08:39.701Z,165111171970100
"-- ending hand #51 --",2022-04-28T02:08:38.581Z,165111171858101
"""Masoud @ 93I36FlQy6"" collected 10960 from pot with Two Pair, K's & Q's (combination: K♠, K♦, Q♦, Q♥, 5♣)",2022-04-28T02:08:38.581Z,165111171858100
"River: Q♦, 5♣, Q♥, 3♥ [5♠]",2022-04-28T02:08:34.469Z,165111171446900
"Turn: Q♦, 5♣, Q♥ [3♥]",2022-04-28T02:08:30.464Z,165111171046400
"Flop:  [Q♦, 5♣, Q♥]",2022-04-28T02:08:26.372Z,165111170637200
"""Masoud @ 93I36FlQy6"" shows a K♠, K♦.",2022-04-28T02:08:22.269Z,165111170226902
"""Zara @ SUGOhU8w-o"" shows a A♣, 9♣.",2022-04-28T02:08:22.269Z,165111170226901
"Uncalled bet of 2573 returned to ""Masoud @ 93I36FlQy6""",2022-04-28T02:08:22.269Z,165111170226900
"""Kambiz @ FcNW5oFDOE"" folds",2022-04-28T02:08:21.430Z,165111170143000
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T02:08:20.427Z,165111170042700
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T02:08:19.541Z,165111169954100
"""Zara @ SUGOhU8w-o"" calls 4380 and go all in",2022-04-28T02:08:16.524Z,165111169652400
"""Salia @ 4Qx941rT_o"" folds",2022-04-28T02:08:15.566Z,165111169556600
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T02:08:11.473Z,165111169147300
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T02:08:09.879Z,165111168987900
"""Masoud @ 93I36FlQy6"" raises to 6953 and go all in",2022-04-28T02:08:08.812Z,165111168881200
"""Kambiz @ FcNW5oFDOE"" calls 500",2022-04-28T02:08:05.174Z,165111168517400
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T02:08:02.622Z,165111168262200
"""Shohreh @ UA4oSZwjWd"" calls 500",2022-04-28T02:08:01.594Z,165111168159400
"""Erfan S @ dXrSQqdeWD"" calls 500",2022-04-28T02:08:00.709Z,165111168070900
"""Zara @ SUGOhU8w-o"" calls 500",2022-04-28T02:07:54.287Z,165111167428700
"""Salia @ 4Qx941rT_o"" posts a big blind of 500",2022-04-28T02:07:52.339Z,165111167233912
"""Maziar K @ qkR2eFOHb5"" posts a small blind of 200",2022-04-28T02:07:52.339Z,165111167233911
"Player stacks: #1 ""Salia @ 4Qx941rT_o"" (18869) | #2 ""Zara @ SUGOhU8w-o"" (4380) | #3 ""Erfan S @ dXrSQqdeWD"" (13974) | #4 ""Shohreh @ UA4oSZwjWd"" (30760) | #5 ""Farshad @ uZe35g6TbS"" (14950) | #7 ""Kambiz @ FcNW5oFDOE"" (10119) | #8 ""Masoud @ 93I36FlQy6"" (6953) | #9 ""Nikoo @ wjuyYnx8BE"" (16615) | #10 ""Maziar K @ qkR2eFOHb5"" (12065)",2022-04-28T02:07:52.339Z,165111167233901
"-- starting hand #51  (No Limit Texas Hold'em) (dealer: ""Nikoo @ wjuyYnx8BE"") --",2022-04-28T02:07:52.339Z,165111167233900
"-- ending hand #50 --",2022-04-28T02:07:49.404Z,165111166940402
"""Maziar K @ qkR2eFOHb5"" collected 2000 from pot",2022-04-28T02:07:49.404Z,165111166940401
"Uncalled bet of 2000 returned to ""Maziar K @ qkR2eFOHb5""",2022-04-28T02:07:49.404Z,165111166940400
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T02:07:48.531Z,165111166853100
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T02:07:47.528Z,165111166752800
"""Zara @ SUGOhU8w-o"" folds",2022-04-28T02:07:46.411Z,165111166641100
"""Maziar K @ qkR2eFOHb5"" raises to 2500",2022-04-28T02:07:43.905Z,165111166390500
"""Nikoo @ wjuyYnx8BE"" calls 500",2022-04-28T02:07:37.318Z,165111165731800
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T02:07:36.228Z,165111165622800
"""Kambiz @ FcNW5oFDOE"" folds",2022-04-28T02:07:35.256Z,165111165525600
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T02:07:30.549Z,165111165054900
"""Shohreh @ UA4oSZwjWd"" calls 500",2022-04-28T02:07:23.100Z,165111164310000
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T02:07:21.476Z,165111164147600
"""Zara @ SUGOhU8w-o"" calls 500",2022-04-28T02:07:20.519Z,165111164051900
"""Salia @ 4Qx941rT_o"" folds",2022-04-28T02:07:18.266Z,165111163826600
"""Maziar K @ qkR2eFOHb5"" posts a big blind of 500",2022-04-28T02:07:15.723Z,165111163572312
"""Nikoo @ wjuyYnx8BE"" posts a small blind of 200",2022-04-28T02:07:15.723Z,165111163572311
"Player stacks: #1 ""Salia @ 4Qx941rT_o"" (18869) | #2 ""Zara @ SUGOhU8w-o"" (4880) | #3 ""Erfan S @ dXrSQqdeWD"" (13974) | #4 ""Shohreh @ UA4oSZwjWd"" (31260) | #5 ""Farshad @ uZe35g6TbS"" (14950) | #7 ""Kambiz @ FcNW5oFDOE"" (10119) | #8 ""Masoud @ 93I36FlQy6"" (6953) | #9 ""Nikoo @ wjuyYnx8BE"" (17115) | #10 ""Maziar K @ qkR2eFOHb5"" (10565)",2022-04-28T02:07:15.723Z,165111163572301
"-- starting hand #50  (No Limit Texas Hold'em) (dealer: ""Masoud @ 93I36FlQy6"") --",2022-04-28T02:07:15.723Z,165111163572300
"-- ending hand #49 --",2022-04-28T02:07:12.725Z,165111163272502
"""Kambiz @ FcNW5oFDOE"" collected 2200 from pot",2022-04-28T02:07:12.725Z,165111163272501
"Uncalled bet of 1783 returned to ""Kambiz @ FcNW5oFDOE""",2022-04-28T02:07:12.725Z,165111163272500
"""Shohreh @ UA4oSZwjWd"" folds",2022-04-28T02:07:11.845Z,165111163184500
"""Salia @ 4Qx941rT_o"" folds",2022-04-28T02:07:10.944Z,165111163094400
"""Nikoo @ wjuyYnx8BE"" folds",2022-04-28T02:07:09.072Z,165111162907200
"""Kambiz @ FcNW5oFDOE"" bets 1783",2022-04-28T02:07:07.084Z,165111162708400
"""Shohreh @ UA4oSZwjWd"" checks",2022-04-28T02:07:03.833Z,165111162383300
"""Salia @ 4Qx941rT_o"" checks",2022-04-28T02:07:02.289Z,165111162228900
"""Nikoo @ wjuyYnx8BE"" checks",2022-04-28T02:06:59.123Z,165111161912300
"Flop:  [10♥, J♦, J♠]",2022-04-28T02:06:57.305Z,165111161730500
"""Nikoo @ wjuyYnx8BE"" checks",2022-04-28T02:06:56.468Z,165111161646800
"""Masoud @ 93I36FlQy6"" folds",2022-04-28T02:06:55.468Z,165111161546800
"""Kambiz @ FcNW5oFDOE"" calls 500",2022-04-28T02:06:54.503Z,165111161450300
"""Farshad @ uZe35g6TbS"" folds",2022-04-28T02:06:53.180Z,165111161318000
"""Shohreh @ UA4oSZwjWd"" calls 500",2022-04-28T02:06:46.423Z,165111160642300
"""Erfan S @ dXrSQqdeWD"" folds",2022-04-28T02:06:45.561Z,165111160556100
"""Zara @ SUGOhU8w-o"" folds",2022-04-28T02:06:44.651Z,165111160465100
"""Salia @ 4Qx941rT_o"" calls 500",2022-04-28T02:06:37.931Z,165111159793100
"""Maziar K @ qkR2eFOHb5"" folds",2022-04-28T02:06:35.477Z,165111159547700
"""Nikoo @ wjuyYnx8BE"" posts a big blind of 500",2022-04-28T02:06:33.493Z,165111159349312
"""Masoud @ 93I36FlQy6"" posts a small blind of 200",2022-04-28T02:06:33.493Z,165111159349311
"Player stacks: #1 ""Salia @ 4Qx941rT_o"" (19369) | #2 ""Zara @ SUGOhU8w-o"" (4880) | #3 ""Erfan S @ dXrSQqdeWD"" (13974) | #4 ""Shohreh @ UA4oSZwjWd"" (31760) | #5 ""Farshad @ uZe35g6TbS"" (14950) | #7 ""Kambiz @ FcNW5oFDOE"" (8419) | #8 ""Masoud @ 93I36FlQy6"" (7153) | #9 ""Nikoo @ wjuyYnx8BE"" (17615) | #10 ""Maziar K @ qkR2eFOHb5"" (10565)",2022-04-28T02:06:33.493Z,165111159349301
"-- starting hand #49  (No Limit Texas Hold'em) (dealer: ""Kambiz @ FcNW5oFDOE"") --",2022-04-28T02:06:33.493Z,165111159349300
