entry,at,order
"-- starting hand #21  (No Limit Texas Hold'em) (dealer: ""Mahboub @ 6bzXjnEYxs"") --",2022-04-28T01:29:01.476Z,165110934147600
"-- ending hand #20 --",2022-04-28T01:28:58.474Z,165110933847402
"""Mahboub @ 6bzXjnEYxs"" collected 400 from pot",2022-04-28T01:28:58.474Z,165110933847401
"Uncalled bet of 400 returned to ""Mahboub @ 6bzXjnEYxs""",2022-04-28T01:28:58.474Z,165110933847400
"""Nima4 @ 38-i-hGO-o"" folds",2022-04-28T01:28:57.651Z,165110933765100
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T01:28:56.704Z,165110933670400
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T01:28:54.932Z,165110933493200
"""Mahboub @ 6bzXjnEYxs"" bets 400",2022-04-28T01:28:52.896Z,165110933289600
"Flop:  [4♣, 5♠, 8♣]",2022-04-28T01:28:46.348Z,165110932634800
"""Nasrin @ CEk0cMuwn3"" checks",2022-04-28T01:28:45.507Z,165110932550700
"""Mahboub @ 6bzXjnEYxs"" calls 100",2022-04-28T01:28:42.233Z,165110932223300
"""Nima4 @ 38-i-hGO-o"" calls 100",2022-04-28T01:28:39.474Z,165110931947400
"""erfan m @ QiP7VCJIwA"" calls 100",2022-04-28T01:28:37.891Z,165110931789100
"""Samira @ Q1t3352OuA"" folds",2022-04-28T01:28:36.295Z,165110931629500
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:28:29.422Z,165110930942200
"""Nasrin @ CEk0cMuwn3"" posts a big blind of 100",2022-04-28T01:28:27.736Z,165110930773609
"""Mahboub @ 6bzXjnEYxs"" posts a small blind of 50",2022-04-28T01:28:27.736Z,165110930773608
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (10800) | #3 ""Nima4 @ 38-i-hGO-o"" (9250) | #6 ""Mahboub @ 6bzXjnEYxs"" (9930) | #7 ""Nasrin @ CEk0cMuwn3"" (14680) | #9 ""Reza 😎 @ c9HBOeBD8H"" (10400) | #10 ""Samira @ Q1t3352OuA"" (10940)",2022-04-28T01:28:27.736Z,165110930773601
"-- starting hand #20  (No Limit Texas Hold'em) (dealer: ""Nima4 @ 38-i-hGO-o"") --",2022-04-28T01:28:27.736Z,165110930773600
"""Nima4 @ 38-i-hGO-o"" shows a J♣, 5♠.",2022-04-28T01:28:25.315Z,165110930531500
"-- ending hand #19 --",2022-04-28T01:28:24.124Z,165110930412402
"""Nasrin @ CEk0cMuwn3"" collected 1850 from pot",2022-04-28T01:28:24.124Z,165110930412401
"Uncalled bet of 100 returned to ""Nasrin @ CEk0cMuwn3""",2022-04-28T01:28:24.124Z,165110930412400
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T01:28:23.274Z,165110930327400
"""Nasrin @ CEk0cMuwn3"" bets 100",2022-04-28T01:28:17.968Z,165110929796800
"River: 3♥, 6♥, 2♦, 7♣ [4♦]",2022-04-28T01:28:15.224Z,165110929522400
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T01:28:14.403Z,165110929440300
"""Nasrin @ CEk0cMuwn3"" checks",2022-04-28T01:28:09.862Z,165110928986200
"Turn: 3♥, 6♥, 2♦ [7♣]",2022-04-28T01:28:06.307Z,165110928630700
"""erfan m @ QiP7VCJIwA"" calls 400",2022-04-28T01:28:05.457Z,165110928545700
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:28:03.675Z,165110928367500
"""Nasrin @ CEk0cMuwn3"" bets 400",2022-04-28T01:27:56.807Z,165110927680700
"Flop:  [3♥, 6♥, 2♦]",2022-04-28T01:27:46.908Z,165110926690800
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T01:27:46.050Z,165110926605000
"""Nima4 @ 38-i-hGO-o"" folds",2022-04-28T01:27:42.800Z,165110926280000
"""erfan m @ QiP7VCJIwA"" calls 300",2022-04-28T01:27:41.865Z,165110926186500
"""Samira @ Q1t3352OuA"" folds",2022-04-28T01:27:39.457Z,165110925945700
"""Reza 😎 @ c9HBOeBD8H"" calls 300",2022-04-28T01:27:38.417Z,165110925841700
"""Nasrin @ CEk0cMuwn3"" raises to 300",2022-04-28T01:27:25.104Z,165110924510400
"""Mahboub @ 6bzXjnEYxs"" posts a big blind of 100",2022-04-28T01:27:20.190Z,165110924019009
"""Nima4 @ 38-i-hGO-o"" posts a small blind of 50",2022-04-28T01:27:20.190Z,165110924019008
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (11500) | #3 ""Nima4 @ 38-i-hGO-o"" (9300) | #6 ""Mahboub @ 6bzXjnEYxs"" (10030) | #7 ""Nasrin @ CEk0cMuwn3"" (13530) | #9 ""Reza 😎 @ c9HBOeBD8H"" (10700) | #10 ""Samira @ Q1t3352OuA"" (10940)",2022-04-28T01:27:20.190Z,165110924019001
"-- starting hand #19  (No Limit Texas Hold'em) (dealer: ""erfan m @ QiP7VCJIwA"") --",2022-04-28T01:27:20.190Z,165110924019000
"-- ending hand #18 --",2022-04-28T01:27:14.091Z,165110923409104
"""Nima4 @ 38-i-hGO-o"" collected 1400 from pot with Straight, J High (combination: J♣, 10♦, 9♣, 8♦, 7♦)",2022-04-28T01:27:14.091Z,165110923409103
"""Nima4 @ 38-i-hGO-o"" shows a 8♦, 9♣.",2022-04-28T01:27:14.091Z,165110923409102
"""erfan m @ QiP7VCJIwA"" collected 1400 from pot with Straight, J High (combination: J♣, 10♦, 9♦, 8♣, 7♦)",2022-04-28T01:27:14.091Z,165110923409101
"""erfan m @ QiP7VCJIwA"" shows a 5♦, 9♦.",2022-04-28T01:27:14.091Z,165110923409100
"""erfan m @ QiP7VCJIwA"" calls 500",2022-04-28T01:27:13.223Z,165110923322300
"""Nima4 @ 38-i-hGO-o"" bets 500",2022-04-28T01:27:11.880Z,165110923188000
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T01:27:08.279Z,165110922827900
"River: J♣, 10♦, 7♦, 8♣ [J♠]",2022-04-28T01:27:02.583Z,165110922258300
"""erfan m @ QiP7VCJIwA"" calls 500",2022-04-28T01:27:01.689Z,165110922168900
"""Nima4 @ 38-i-hGO-o"" bets 500",2022-04-28T01:26:59.354Z,165110921935400
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T01:26:55.635Z,165110921563500
"Turn: J♣, 10♦, 7♦ [8♣]",2022-04-28T01:26:50.182Z,165110921018200
"""erfan m @ QiP7VCJIwA"" calls 200",2022-04-28T01:26:49.352Z,165110920935200
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:26:47.889Z,165110920788900
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T01:26:46.880Z,165110920688000
"""Nima4 @ 38-i-hGO-o"" bets 200",2022-04-28T01:26:42.377Z,165110920237700
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T01:26:38.490Z,165110919849000
"Flop:  [J♣, 10♦, 7♦]",2022-04-28T01:26:33.068Z,165110919306800
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T01:26:32.249Z,165110919224900
"""erfan m @ QiP7VCJIwA"" calls 100",2022-04-28T01:26:30.581Z,165110919058100
"""Samira @ Q1t3352OuA"" folds",2022-04-28T01:26:27.480Z,165110918748000
"""Reza 😎 @ c9HBOeBD8H"" calls 100",2022-04-28T01:26:26.526Z,165110918652600
"""Nasrin @ CEk0cMuwn3"" calls 100",2022-04-28T01:26:22.619Z,165110918261900
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T01:26:19.376Z,165110917937600
"""Nima4 @ 38-i-hGO-o"" posts a big blind of 100",2022-04-28T01:26:16.367Z,165110917636709
"""erfan m @ QiP7VCJIwA"" posts a small blind of 50",2022-04-28T01:26:16.367Z,165110917636708
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (11400) | #3 ""Nima4 @ 38-i-hGO-o"" (9200) | #6 ""Mahboub @ 6bzXjnEYxs"" (10030) | #7 ""Nasrin @ CEk0cMuwn3"" (13630) | #9 ""Reza 😎 @ c9HBOeBD8H"" (10800) | #10 ""Samira @ Q1t3352OuA"" (10940)",2022-04-28T01:26:16.367Z,165110917636701
"-- starting hand #18  (No Limit Texas Hold'em) (dealer: ""Samira @ Q1t3352OuA"") --",2022-04-28T01:26:16.367Z,165110917636700
"-- ending hand #17 --",2022-04-28T01:26:10.354Z,165110917035402
"""Nasrin @ CEk0cMuwn3"" collected 3150 from pot with Two Pair, 10's & 9's (combination: 10♠, 10♣, 9♦, 9♠, 8♥)",2022-04-28T01:26:10.354Z,165110917035401
"""Nasrin @ CEk0cMuwn3"" shows a 10♠, 9♦.",2022-04-28T01:26:10.354Z,165110917035400
"""Nima4 @ 38-i-hGO-o"" calls 300",2022-04-28T01:26:09.498Z,165110916949800
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T01:26:07.885Z,165110916788500
"""Nasrin @ CEk0cMuwn3"" bets 300",2022-04-28T01:26:00.371Z,165110916037100
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T01:25:55.751Z,165110915575100
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T01:25:53.914Z,165110915391400
"River: 5♣, 4♦, 10♣, 9♠ [8♥]",2022-04-28T01:25:48.810Z,165110914881000
"""erfan m @ QiP7VCJIwA"" calls 300",2022-04-28T01:25:47.984Z,165110914798400
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:25:45.560Z,165110914556000
"""Nasrin @ CEk0cMuwn3"" calls 300",2022-04-28T01:25:37.193Z,165110913719300
"""Nima4 @ 38-i-hGO-o"" bets 300",2022-04-28T01:25:32.723Z,165110913272300
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T01:25:28.687Z,165110912868700
"Turn: 5♣, 4♦, 10♣ [9♠]",2022-04-28T01:25:24.803Z,165110912480300
"""erfan m @ QiP7VCJIwA"" calls 200",2022-04-28T01:25:23.970Z,165110912397000
"""Reza 😎 @ c9HBOeBD8H"" calls 200",2022-04-28T01:25:20.342Z,165110912034200
"""Nasrin @ CEk0cMuwn3"" calls 200",2022-04-28T01:25:19.057Z,165110911905700
"""Nima4 @ 38-i-hGO-o"" bets 200",2022-04-28T01:25:17.130Z,165110911713000
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T01:25:13.371Z,165110911337100
"Flop:  [5♣, 4♦, 10♣]",2022-04-28T01:25:05.387Z,165110910538700
"""Nasrin @ CEk0cMuwn3"" calls 200",2022-04-28T01:25:04.582Z,165110910458200
"""Nima4 @ 38-i-hGO-o"" calls 200",2022-04-28T01:25:01.218Z,165110910121800
"""erfan m @ QiP7VCJIwA"" calls 200",2022-04-28T01:24:55.696Z,165110909569600
"""Samira @ Q1t3352OuA"" folds",2022-04-28T01:24:53.934Z,165110909393400
"""Reza 😎 @ c9HBOeBD8H"" raises to 200",2022-04-28T01:24:49.656Z,165110908965600
"""Nasrin @ CEk0cMuwn3"" calls 100",2022-04-28T01:24:46.755Z,165110908675500
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T01:24:43.430Z,165110908343000
"""Nima4 @ 38-i-hGO-o"" calls 100",2022-04-28T01:24:41.425Z,165110908142500
"""erfan m @ QiP7VCJIwA"" posts a big blind of 100",2022-04-28T01:24:39.289Z,165110907928909
"""Samira @ Q1t3352OuA"" posts a small blind of 50",2022-04-28T01:24:39.289Z,165110907928908
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (12100) | #3 ""Nima4 @ 38-i-hGO-o"" (10200) | #6 ""Mahboub @ 6bzXjnEYxs"" (10030) | #7 ""Nasrin @ CEk0cMuwn3"" (11480) | #9 ""Reza 😎 @ c9HBOeBD8H"" (11200) | #10 ""Samira @ Q1t3352OuA"" (10990)",2022-04-28T01:24:39.289Z,165110907928901
"-- starting hand #17  (No Limit Texas Hold'em) (dealer: ""Reza 😎 @ c9HBOeBD8H"") --",2022-04-28T01:24:39.289Z,165110907928900
"-- ending hand #16 --",2022-04-28T01:24:33.262Z,165110907326203
"""Nima4 @ 38-i-hGO-o"" shows a 5♥, 7♠.",2022-04-28T01:24:33.262Z,165110907326202
"""Nasrin @ CEk0cMuwn3"" collected 600 from pot with Two Pair, 10's & 6's (combination: 10♠, 10♥, 6♣, 6♥, K♣)",2022-04-28T01:24:33.262Z,165110907326201
"""Nasrin @ CEk0cMuwn3"" shows a K♣, J♠.",2022-04-28T01:24:33.262Z,165110907326200
"""Nasrin @ CEk0cMuwn3"" checks",2022-04-28T01:24:32.367Z,165110907236700
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T01:24:29.263Z,165110906926300
"River: 10♠, 10♥, 6♣, 4♥ [6♥]",2022-04-28T01:24:24.353Z,165110906435300
"""Nima4 @ 38-i-hGO-o"" calls 100",2022-04-28T01:24:23.481Z,165110906348100
"""Samira @ Q1t3352OuA"" folds",2022-04-28T01:24:21.863Z,165110906186300
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:24:17.223Z,165110905722300
"""Nasrin @ CEk0cMuwn3"" bets 100",2022-04-28T01:24:13.167Z,165110905316700
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T01:24:10.034Z,165110905003400
"""Samira @ Q1t3352OuA"" checks",2022-04-28T01:24:09.116Z,165110904911600
"""Reza 😎 @ c9HBOeBD8H"" checks",2022-04-28T01:24:04.846Z,165110904484600
"Turn: 10♠, 10♥, 6♣ [4♥]",2022-04-28T01:24:00.738Z,165110904073800
"""Nasrin @ CEk0cMuwn3"" checks",2022-04-28T01:23:59.887Z,165110903988700
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T01:23:55.253Z,165110903525300
"""Samira @ Q1t3352OuA"" checks",2022-04-28T01:23:54.277Z,165110903427700
"""Reza 😎 @ c9HBOeBD8H"" checks",2022-04-28T01:23:53.283Z,165110903328300
"Flop:  [10♠, 10♥, 6♣]",2022-04-28T01:23:49.433Z,165110902943300
"""Samira @ Q1t3352OuA"" checks",2022-04-28T01:23:48.543Z,165110902854300
"""Reza 😎 @ c9HBOeBD8H"" calls 100",2022-04-28T01:23:45.958Z,165110902595800
"""Nasrin @ CEk0cMuwn3"" calls 100",2022-04-28T01:23:40.796Z,165110902079600
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T01:23:36.827Z,165110901682700
"""Nima4 @ 38-i-hGO-o"" calls 100",2022-04-28T01:23:35.903Z,165110901590300
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T01:23:32.713Z,165110901271300
"""Samira @ Q1t3352OuA"" posts a big blind of 100",2022-04-28T01:23:29.916Z,165110900991611
"""Reza 😎 @ c9HBOeBD8H"" posts a small blind of 50",2022-04-28T01:23:29.916Z,165110900991610
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (12100) | #3 ""Nima4 @ 38-i-hGO-o"" (10400) | #6 ""Mahboub @ 6bzXjnEYxs"" (10030) | #7 ""Nasrin @ CEk0cMuwn3"" (11080) | #9 ""Reza 😎 @ c9HBOeBD8H"" (11300) | #10 ""Samira @ Q1t3352OuA"" (11090)",2022-04-28T01:23:29.916Z,165110900991603
"-- starting hand #16  (No Limit Texas Hold'em) (dealer: ""Nasrin @ CEk0cMuwn3"") --",2022-04-28T01:23:29.916Z,165110900991602
"The game's big blind was changed from 50 to 100.",2022-04-28T01:23:29.916Z,165110900991601
"The game's small blind was changed from 20 to 50.",2022-04-28T01:23:29.916Z,165110900991600
"""erfan m @ QiP7VCJIwA"" shows a A♦, K♠.",2022-04-28T01:23:27.404Z,165110900740400
"-- ending hand #15 --",2022-04-28T01:23:26.222Z,165110900622202
"""erfan m @ QiP7VCJIwA"" collected 170 from pot",2022-04-28T01:23:26.222Z,165110900622201
"Uncalled bet of 400 returned to ""erfan m @ QiP7VCJIwA""",2022-04-28T01:23:26.222Z,165110900622200
"""Samira @ Q1t3352OuA"" folds",2022-04-28T01:23:25.403Z,165110900540300
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:23:24.336Z,165110900433600
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T01:23:23.337Z,165110900333700
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T01:23:22.333Z,165110900233300
"""Nima4 @ 38-i-hGO-o"" folds",2022-04-28T01:23:18.954Z,165110899895400
"""erfan m @ QiP7VCJIwA"" raises to 450",2022-04-28T01:23:17.101Z,165110899710100
"""Samira @ Q1t3352OuA"" calls 50",2022-04-28T01:23:04.751Z,165110898475100
"""Reza 😎 @ c9HBOeBD8H"" posts a big blind of 50",2022-04-28T01:23:01.901Z,165110898190109
"""Nasrin @ CEk0cMuwn3"" posts a small blind of 20",2022-04-28T01:23:01.901Z,165110898190108
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (11980) | #3 ""Nima4 @ 38-i-hGO-o"" (10400) | #6 ""Mahboub @ 6bzXjnEYxs"" (10030) | #7 ""Nasrin @ CEk0cMuwn3"" (11100) | #9 ""Reza 😎 @ c9HBOeBD8H"" (11350) | #10 ""Samira @ Q1t3352OuA"" (11140)",2022-04-28T01:23:01.901Z,165110898190101
"-- starting hand #15  (No Limit Texas Hold'em) (dealer: ""Mahboub @ 6bzXjnEYxs"") --",2022-04-28T01:23:01.901Z,165110898190100
"""Samira @ Q1t3352OuA"" shows a Q♠, J♣.",2022-04-28T01:22:59.144Z,165110897914400
"-- ending hand #14 --",2022-04-28T01:22:58.210Z,165110897821002
"""Samira @ Q1t3352OuA"" collected 670 from pot",2022-04-28T01:22:58.210Z,165110897821001
"Uncalled bet of 670 returned to ""Samira @ Q1t3352OuA""",2022-04-28T01:22:58.210Z,165110897821000
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:22:57.331Z,165110897733100
"""Nima4 @ 38-i-hGO-o"" folds",2022-04-28T01:22:46.890Z,165110896689000
"""Samira @ Q1t3352OuA"" bets 670",2022-04-28T01:22:45.888Z,165110896588800
"""Reza 😎 @ c9HBOeBD8H"" checks",2022-04-28T01:22:41.843Z,165110896184300
"Flop:  [J♥, 3♥, 3♠]",2022-04-28T01:22:38.999Z,165110895899900
"""Reza 😎 @ c9HBOeBD8H"" calls 200",2022-04-28T01:22:38.121Z,165110895812100
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T01:22:36.857Z,165110895685700
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T01:22:33.343Z,165110895334300
"""Nima4 @ 38-i-hGO-o"" calls 200",2022-04-28T01:22:28.239Z,165110894823900
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T01:22:26.803Z,165110894680300
"""Samira @ Q1t3352OuA"" raises to 200",2022-04-28T01:22:24.900Z,165110894490000
"""Reza 😎 @ c9HBOeBD8H"" calls 50",2022-04-28T01:22:20.751Z,165110894075100
"""Nasrin @ CEk0cMuwn3"" posts a big blind of 50",2022-04-28T01:22:18.191Z,165110893819109
"""Mahboub @ 6bzXjnEYxs"" posts a small blind of 20",2022-04-28T01:22:18.191Z,165110893819108
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (11980) | #3 ""Nima4 @ 38-i-hGO-o"" (10600) | #6 ""Mahboub @ 6bzXjnEYxs"" (10050) | #7 ""Nasrin @ CEk0cMuwn3"" (11150) | #9 ""Reza 😎 @ c9HBOeBD8H"" (11550) | #10 ""Samira @ Q1t3352OuA"" (10670)",2022-04-28T01:22:18.191Z,165110893819101
"-- starting hand #14  (No Limit Texas Hold'em) (dealer: ""Nima4 @ 38-i-hGO-o"") --",2022-04-28T01:22:18.191Z,165110893819100
"-- ending hand #13 --",2022-04-28T01:22:15.187Z,165110893518702
"""erfan m @ QiP7VCJIwA"" collected 1250 from pot",2022-04-28T01:22:15.187Z,165110893518701
"Uncalled bet of 800 returned to ""erfan m @ QiP7VCJIwA""",2022-04-28T01:22:15.187Z,165110893518700
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:22:14.373Z,165110893437300
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T01:21:59.434Z,165110891943400
"""Nima4 @ 38-i-hGO-o"" folds",2022-04-28T01:21:56.704Z,165110891670400
"""erfan m @ QiP7VCJIwA"" raises to 900",2022-04-28T01:21:51.873Z,165110891187300
"""Samira @ Q1t3352OuA"" folds",2022-04-28T01:21:46.779Z,165110890677900
"""Reza 😎 @ c9HBOeBD8H"" raises to 100",2022-04-28T01:21:33.989Z,165110889398900
"""Mahboub @ 6bzXjnEYxs"" bets 50",2022-04-28T01:21:28.782Z,165110888878200
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T01:21:24.482Z,165110888448200
"Flop:  [2♦, 5♣, K♦]",2022-04-28T01:21:21.466Z,165110888146600
"""Mahboub @ 6bzXjnEYxs"" calls 200",2022-04-28T01:21:20.612Z,165110888061200
"""Nima4 @ 38-i-hGO-o"" calls 200",2022-04-28T01:21:17.790Z,165110887779000
"""erfan m @ QiP7VCJIwA"" calls 200",2022-04-28T01:21:15.676Z,165110887567600
"""Samira @ Q1t3352OuA"" calls 200",2022-04-28T01:21:12.815Z,165110887281500
"""Reza 😎 @ c9HBOeBD8H"" raises to 200",2022-04-28T01:21:08.815Z,165110886881500
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T01:21:04.237Z,165110886423700
"""Mahboub @ 6bzXjnEYxs"" posts a big blind of 50",2022-04-28T01:20:49.216Z,165110884921609
"""Nima4 @ 38-i-hGO-o"" posts a small blind of 20",2022-04-28T01:20:49.216Z,165110884921608
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (11030) | #3 ""Nima4 @ 38-i-hGO-o"" (10800) | #6 ""Mahboub @ 6bzXjnEYxs"" (10300) | #7 ""Nasrin @ CEk0cMuwn3"" (11150) | #9 ""Reza 😎 @ c9HBOeBD8H"" (11850) | #10 ""Samira @ Q1t3352OuA"" (10870)",2022-04-28T01:20:49.216Z,165110884921601
"-- starting hand #13  (No Limit Texas Hold'em) (dealer: ""erfan m @ QiP7VCJIwA"") --",2022-04-28T01:20:49.216Z,165110884921600
"-- ending hand #12 --",2022-04-28T01:20:43.117Z,165110884311703
"""Nima4 @ 38-i-hGO-o"" shows a 8♦, J♦.",2022-04-28T01:20:43.117Z,165110884311702
"""Samira @ Q1t3352OuA"" collected 4750 from pot with Three of a Kind, 10's (combination: 10♥, 10♦, 10♣, K♠, J♠)",2022-04-28T01:20:43.117Z,165110884311701
"""Samira @ Q1t3352OuA"" shows a J♠, 10♥.",2022-04-28T01:20:43.117Z,165110884311700
"""Samira @ Q1t3352OuA"" calls 500",2022-04-28T01:20:42.306Z,165110884230600
"""Nima4 @ 38-i-hGO-o"" bets 500",2022-04-28T01:20:38.852Z,165110883885200
"River: 6♦, 9♣, 10♦, 10♣ [K♠]",2022-04-28T01:20:33.006Z,165110883300600
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:20:32.103Z,165110883210300
"""Nima4 @ 38-i-hGO-o"" calls 1250",2022-04-28T01:20:29.924Z,165110882992400
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T01:20:28.080Z,165110882808000
"""Samira @ Q1t3352OuA"" bets 1250",2022-04-28T01:20:22.567Z,165110882256700
"""Reza 😎 @ c9HBOeBD8H"" checks",2022-04-28T01:20:18.886Z,165110881888600
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T01:20:16.930Z,165110881693000
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T01:20:15.352Z,165110881535200
"Turn: 6♦, 9♣, 10♦ [10♣]",2022-04-28T01:20:04.768Z,165110880476800
"""Reza 😎 @ c9HBOeBD8H"" calls 250",2022-04-28T01:20:03.940Z,165110880394000
"""Mahboub @ 6bzXjnEYxs"" folds",2022-04-28T01:19:56.673Z,165110879667300
"""Nima4 @ 38-i-hGO-o"" calls 250",2022-04-28T01:19:54.052Z,165110879405200
"""erfan m @ QiP7VCJIwA"" calls 250",2022-04-28T01:19:52.716Z,165110879271600
"""Samira @ Q1t3352OuA"" bets 250",2022-04-28T01:19:50.885Z,165110879088500
"""Reza 😎 @ c9HBOeBD8H"" checks",2022-04-28T01:19:46.541Z,165110878654100
"""Mahboub @ 6bzXjnEYxs"" checks",2022-04-28T01:19:41.425Z,165110878142500
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T01:19:38.850Z,165110877885000
"""erfan m @ QiP7VCJIwA"" checks",2022-04-28T01:19:37.115Z,165110877711500
"Flop:  [6♦, 9♣, 10♦]",2022-04-28T01:19:31.229Z,165110877122900
"""Nima4 @ 38-i-hGO-o"" checks",2022-04-28T01:19:30.423Z,165110877042300
"""erfan m @ QiP7VCJIwA"" calls 50",2022-04-28T01:19:23.967Z,165110876396700
"""Samira @ Q1t3352OuA"" calls 50",2022-04-28T01:19:20.876Z,165110876087600
"""Reza 😎 @ c9HBOeBD8H"" calls 50",2022-04-28T01:19:18.780Z,165110875878000
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T01:19:16.137Z,165110875613700
"""Mahboub @ 6bzXjnEYxs"" calls 50",2022-04-28T01:19:15.165Z,165110875516500
"""Nima4 @ 38-i-hGO-o"" posts a big blind of 50",2022-04-28T01:19:11.894Z,165110875189409
"""erfan m @ QiP7VCJIwA"" posts a small blind of 20",2022-04-28T01:19:11.894Z,165110875189408
"Player stacks: #2 ""erfan m @ QiP7VCJIwA"" (11330) | #3 ""Nima4 @ 38-i-hGO-o"" (12850) | #6 ""Mahboub @ 6bzXjnEYxs"" (10350) | #7 ""Nasrin @ CEk0cMuwn3"" (11150) | #9 ""Reza 😎 @ c9HBOeBD8H"" (12150) | #10 ""Samira @ Q1t3352OuA"" (8170)",2022-04-28T01:19:11.894Z,165110875189401
"-- starting hand #12  (No Limit Texas Hold'em) (dealer: ""Samira @ Q1t3352OuA"") --",2022-04-28T01:19:11.894Z,165110875189400
"-- ending hand #11 --",2022-04-28T01:19:05.819Z,165110874581903
"""Samira @ Q1t3352OuA"" shows a K♥, A♦.",2022-04-28T01:19:05.819Z,165110874581902
"""Nima4 @ 38-i-hGO-o"" collected 6250 from pot with Three of a Kind, J's (combination: J♥, J♣, J♦, Q♣, 7♥)",2022-04-28T01:19:05.819Z,165110874581901
"""Nima4 @ 38-i-hGO-o"" shows a Q♣, J♥.",2022-04-28T01:19:05.819Z,165110874581900
"""Nima4 @ 38-i-hGO-o"" calls 1875",2022-04-28T01:19:05.010Z,165110874501000
"""Samira @ Q1t3352OuA"" bets 1875",2022-04-28T01:19:03.083Z,165110874308300
"River: 2♠, 3♣, 7♥, J♣ [J♦]",2022-04-28T01:18:54.207Z,165110873420700
"""Nima4 @ 38-i-hGO-o"" calls 725",2022-04-28T01:18:53.389Z,165110873338900
"""Samira @ Q1t3352OuA"" bets 725",2022-04-28T01:18:50.573Z,165110873057300
"Turn: 2♠, 3♣, 7♥ [J♣]",2022-04-28T01:18:43.603Z,165110872360300
"""Nima4 @ 38-i-hGO-o"" calls 50",2022-04-28T01:18:42.685Z,165110872268500
"""Samira @ Q1t3352OuA"" bets 50",2022-04-28T01:18:41.335Z,165110872133500
"Flop:  [2♠, 3♣, 7♥]",2022-04-28T01:18:36.597Z,165110871659700
"""Reza 😎 @ c9HBOeBD8H"" folds",2022-04-28T01:18:35.778Z,165110871577800
"""Nasrin @ CEk0cMuwn3"" folds",2022-04-28T01:18:27.577Z,165110870757700
"""Nima4 @ 38-i-hGO-o"" calls 400",2022-04-28T01:18:26.431Z,165110870643100
"""erfan m @ QiP7VCJIwA"" folds",2022-04-28T01:18:24.524Z,165110870452400
"""Samira @ Q1t3352OuA"" raises to 400",2022-04-28T01:18:20.141Z,165110870014100
"""Reza 😎 @ c9HBOeBD8H"" calls 50",2022-04-28T01:18:13.106Z,165110869310600
