entry,at,order
"""Maz 55 @ MAYRrStGJj"" collected 2000 from pot",2022-04-28T02:45:06.646Z,165111390664601
"Uncalled bet of 1000 returned to ""Maz 55 @ MAYRrStGJj""",2022-04-28T02:45:06.646Z,165111390664600
"""Mehrnaz1 @ 38-i-hGO-o"" folds",2022-04-28T02:45:05.818Z,165111390581800
"""Maz 55 @ MAYRrStGJj"" bets 1000",2022-04-28T02:45:03.278Z,165111390327800
"Flop:  [Q♦, 5♦, 4♣]",2022-04-28T02:45:00.036Z,165111390003600
"""Mehrnaz1 @ 38-i-hGO-o"" checks",2022-04-28T02:44:59.168Z,165111389916800
"""Maz 55 @ MAYRrStGJj"" calls 1000",2022-04-28T02:44:56.936Z,165111389693600
"""Navid @ fkuGAIvQo7"" folds",2022-04-28T02:44:49.320Z,165111388932000
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T02:44:48.327Z,165111388832700
"""Yasaman @ cNJzvLL9Zb"" folds",2022-04-28T02:44:47.433Z,165111388743300
"""Mohammad B @ bPK_gFK1oU"" folds",2022-04-28T02:44:45.557Z,165111388555700
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T02:44:37.713Z,165111387771300
"""Hooman @ QZ3ZBqa9B0"" folds",2022-04-28T02:44:36.778Z,165111387677800
"""Mehrnaz1 @ 38-i-hGO-o"" posts a big blind of 1000",2022-04-28T02:44:33.082Z,165111387308212
"""Maz 55 @ MAYRrStGJj"" posts a small blind of 500",2022-04-28T02:44:33.082Z,165111387308211
"Your hand is 3♠, 5♥",2022-04-28T02:44:33.082Z,165111387308203
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (15638) | #2 ""Navid @ fkuGAIvQo7"" (26463) | #3 ""Maz 55 @ MAYRrStGJj"" (19955) | #5 ""Mehrnaz1 @ 38-i-hGO-o"" (29818) | #6 ""Hooman @ QZ3ZBqa9B0"" (17684) | #8 ""Mohammad M @ xHiJmE_Qdf"" (12126) | #9 ""Mohammad B @ bPK_gFK1oU"" (9410) | #10 ""Yasaman @ cNJzvLL9Zb"" (30451)",2022-04-28T02:44:33.082Z,165111387308202
"-- starting hand #64  (No Limit Texas Hold'em) (dealer: ""Navid @ fkuGAIvQo7"") --",2022-04-28T02:44:33.082Z,165111387308201
"The player ""Behzad @ HE_wN3gHZj"" quits the game with a stack of 0.",2022-04-28T02:44:33.082Z,165111387308200
"""Mohammad B @ bPK_gFK1oU"" shows a 3♦, 9♥.",2022-04-28T02:44:27.039Z,165111386703900
"""Hooman @ QZ3ZBqa9B0"" shows a Q♣, J♦.",2022-04-28T02:44:26.939Z,165111386693900
"-- ending hand #63 --",2022-04-28T02:44:26.011Z,165111386601101
"""Maz 55 @ MAYRrStGJj"" collected 11462 from pot with Pair, 6's (combination: 6♥, 6♦, J♣, 9♣, 8♠)",2022-04-28T02:44:26.011Z,165111386601100
"River: 3♣, 9♣, 8♠, 5♠ [J♣]",2022-04-28T02:44:21.999Z,165111386199900
"Turn: 3♣, 9♣, 8♠ [5♠]",2022-04-28T02:44:17.880Z,165111385788000
"""Behzad @ HE_wN3gHZj"" shows a K♦, Q♠.",2022-04-28T02:44:13.814Z,165111385381402
"""Maz 55 @ MAYRrStGJj"" shows a 6♥, 6♦.",2022-04-28T02:44:13.814Z,165111385381401
"Uncalled bet of 8493 returned to ""Maz 55 @ MAYRrStGJj""",2022-04-28T02:44:13.814Z,165111385381400
"""Behzad @ HE_wN3gHZj"" calls 981 and go all in",2022-04-28T02:44:12.958Z,165111385295800
"""Hooman @ QZ3ZBqa9B0"" folds",2022-04-28T02:44:10.932Z,165111385093200
"""Maz 55 @ MAYRrStGJj"" bets 9474 and go all in",2022-04-28T02:44:01.502Z,165111384150200
"Flop:  [3♣, 9♣, 8♠]",2022-04-28T02:43:55.396Z,165111383539600
"""Behzad @ HE_wN3gHZj"" calls 3000",2022-04-28T02:43:54.512Z,165111383451200
"""Hooman @ QZ3ZBqa9B0"" calls 3000",2022-04-28T02:43:51.287Z,165111383128700
"""Maz 55 @ MAYRrStGJj"" raises to 3000",2022-04-28T02:43:47.030Z,165111382703000
"""Navid @ fkuGAIvQo7"" folds",2022-04-28T02:43:40.813Z,165111382081300
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T02:43:39.815Z,165111381981500
"""Yasaman @ cNJzvLL9Zb"" folds",2022-04-28T02:43:38.960Z,165111381896000
"""Mohammad B @ bPK_gFK1oU"" folds",2022-04-28T02:43:27.691Z,165111380769100
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T02:43:20.775Z,165111380077500
"""Behzad @ HE_wN3gHZj"" calls 1000",2022-04-28T02:43:19.840Z,165111379984000
"""Hooman @ QZ3ZBqa9B0"" calls 1000",2022-04-28T02:43:18.709Z,165111379870900
"""Mehrnaz1 @ 38-i-hGO-o"" folds",2022-04-28T02:43:11.599Z,165111379159900
"""Maz 55 @ MAYRrStGJj"" posts a big blind of 1000",2022-04-28T02:43:09.464Z,165111378946412
"""Navid @ fkuGAIvQo7"" posts a small blind of 500",2022-04-28T02:43:09.464Z,165111378946411
"Your hand is 6♠, K♥",2022-04-28T02:43:09.464Z,165111378946402
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (15638) | #2 ""Navid @ fkuGAIvQo7"" (26963) | #3 ""Maz 55 @ MAYRrStGJj"" (12474) | #5 ""Mehrnaz1 @ 38-i-hGO-o"" (29818) | #6 ""Hooman @ QZ3ZBqa9B0"" (20684) | #7 ""Behzad @ HE_wN3gHZj"" (3981) | #8 ""Mohammad M @ xHiJmE_Qdf"" (12126) | #9 ""Mohammad B @ bPK_gFK1oU"" (9410) | #10 ""Yasaman @ cNJzvLL9Zb"" (30451)",2022-04-28T02:43:09.464Z,165111378946401
"-- starting hand #63  (No Limit Texas Hold'em) (dealer: ""Mohammad A @ 4UYO0LRn6g"") --",2022-04-28T02:43:09.464Z,165111378946400
"""Mehrnaz1 @ 38-i-hGO-o"" shows a A♣, A♦.",2022-04-28T02:43:07.795Z,165111378779500
"""Behzad @ HE_wN3gHZj"" shows a J♦, A♥.",2022-04-28T02:43:06.214Z,165111378621400
"-- ending hand #62 --",2022-04-28T02:43:05.134Z,165111378513402
"""Hooman @ QZ3ZBqa9B0"" collected 3500 from pot",2022-04-28T02:43:05.134Z,165111378513401
"Uncalled bet of 2500 returned to ""Hooman @ QZ3ZBqa9B0""",2022-04-28T02:43:05.134Z,165111378513400
"""Maz 55 @ MAYRrStGJj"" folds",2022-04-28T02:43:04.278Z,165111378427800
"""Navid @ fkuGAIvQo7"" folds",2022-04-28T02:42:55.910Z,165111377591000
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T02:42:54.961Z,165111377496100
"""Yasaman @ cNJzvLL9Zb"" folds",2022-04-28T02:42:54.040Z,165111377404000
"""Mohammad B @ bPK_gFK1oU"" folds",2022-04-28T02:42:52.815Z,165111377281500
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T02:42:51.750Z,165111377175000
"""Behzad @ HE_wN3gHZj"" folds",2022-04-28T02:42:50.737Z,165111377073700
"""Hooman @ QZ3ZBqa9B0"" raises to 3500",2022-04-28T02:42:34.840Z,165111375484000
"""Mehrnaz1 @ 38-i-hGO-o"" folds",2022-04-28T02:42:29.089Z,165111374908900
"""Maz 55 @ MAYRrStGJj"" calls 1000",2022-04-28T02:42:26.893Z,165111374689300
"""Navid @ fkuGAIvQo7"" posts a big blind of 1000",2022-04-28T02:42:22.605Z,165111374260512
"""Mohammad A @ 4UYO0LRn6g"" posts a small blind of 500",2022-04-28T02:42:22.605Z,165111374260511
"Your hand is 4♠, 6♥",2022-04-28T02:42:22.605Z,165111374260502
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (16138) | #2 ""Navid @ fkuGAIvQo7"" (27963) | #3 ""Maz 55 @ MAYRrStGJj"" (13474) | #5 ""Mehrnaz1 @ 38-i-hGO-o"" (29818) | #6 ""Hooman @ QZ3ZBqa9B0"" (18184) | #7 ""Behzad @ HE_wN3gHZj"" (3981) | #8 ""Mohammad M @ xHiJmE_Qdf"" (12126) | #9 ""Mohammad B @ bPK_gFK1oU"" (9410) | #10 ""Yasaman @ cNJzvLL9Zb"" (30451)",2022-04-28T02:42:22.605Z,165111374260501
"-- starting hand #62  (No Limit Texas Hold'em) (dealer: ""Yasaman @ cNJzvLL9Zb"") --",2022-04-28T02:42:22.605Z,165111374260500
"-- ending hand #61 --",2022-04-28T02:42:16.519Z,165111373651904
"""Yasaman @ cNJzvLL9Zb"" collected 4000 from pot with Straight, 8 High (combination: 8♣, 7♣, 6♣, 5♦, 4♣)",2022-04-28T02:42:16.519Z,165111373651903
"""Yasaman @ cNJzvLL9Zb"" shows a 7♣, 4♣.",2022-04-28T02:42:16.519Z,165111373651902
"""Hooman @ QZ3ZBqa9B0"" collected 4000 from pot with Straight, 8 High (combination: 8♣, 7♥, 6♣, 5♦, 4♠)",2022-04-28T02:42:16.519Z,165111373651901
"""Hooman @ QZ3ZBqa9B0"" shows a A♥, 7♥.",2022-04-28T02:42:16.519Z,165111373651900
"""Hooman @ QZ3ZBqa9B0"" calls 1000",2022-04-28T02:42:15.694Z,165111373569400
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T02:42:08.602Z,165111372860200
"""Yasaman @ cNJzvLL9Zb"" bets 1000",2022-04-28T02:42:06.958Z,165111372695800
"River: Q♠, 8♣, 4♠, 5♦ [6♣]",2022-04-28T02:41:58.985Z,165111371898500
"""Yasaman @ cNJzvLL9Zb"" calls 1000",2022-04-28T02:41:58.083Z,165111371808300
"""Hooman @ QZ3ZBqa9B0"" calls 1000",2022-04-28T02:41:53.820Z,165111371382000
"""Mohammad A @ 4UYO0LRn6g"" bets 1000",2022-04-28T02:41:49.752Z,165111370975200
"""Yasaman @ cNJzvLL9Zb"" checks",2022-04-28T02:41:45.329Z,165111370532900
"Turn: Q♠, 8♣, 4♠ [5♦]",2022-04-28T02:41:42.373Z,165111370237300
"""Hooman @ QZ3ZBqa9B0"" checks",2022-04-28T02:41:41.518Z,165111370151800
"""Mohammad A @ 4UYO0LRn6g"" checks",2022-04-28T02:41:36.363Z,165111369636300
"""Yasaman @ cNJzvLL9Zb"" checks",2022-04-28T02:41:33.660Z,165111369366000
"Flop:  [Q♠, 8♣, 4♠]",2022-04-28T02:41:18.631Z,165111367863100
"""Mohammad A @ 4UYO0LRn6g"" checks",2022-04-28T02:41:17.805Z,165111367780500
"""Yasaman @ cNJzvLL9Zb"" calls 1000",2022-04-28T02:41:16.876Z,165111367687600
"""Mohammad B @ bPK_gFK1oU"" folds",2022-04-28T02:41:13.691Z,165111367369100
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T02:41:07.461Z,165111366746100
"""Behzad @ HE_wN3gHZj"" folds",2022-04-28T02:41:06.130Z,165111366613000
"""Hooman @ QZ3ZBqa9B0"" calls 1000",2022-04-28T02:41:05.019Z,165111366501900
"""Mehrnaz1 @ 38-i-hGO-o"" folds",2022-04-28T02:41:02.276Z,165111366227600
"""Maz 55 @ MAYRrStGJj"" folds",2022-04-28T02:41:01.259Z,165111366125900
"""Navid @ fkuGAIvQo7"" folds",2022-04-28T02:41:00.374Z,165111366037400
"""Mohammad A @ 4UYO0LRn6g"" posts a big blind of 1000",2022-04-28T02:40:57.913Z,165111365791312
"""Yasaman @ cNJzvLL9Zb"" posts a small blind of 500",2022-04-28T02:40:57.913Z,165111365791311
"Your hand is 3♣, K♦",2022-04-28T02:40:57.913Z,165111365791302
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (18138) | #2 ""Navid @ fkuGAIvQo7"" (27963) | #3 ""Maz 55 @ MAYRrStGJj"" (13474) | #5 ""Mehrnaz1 @ 38-i-hGO-o"" (29818) | #6 ""Hooman @ QZ3ZBqa9B0"" (17184) | #7 ""Behzad @ HE_wN3gHZj"" (3981) | #8 ""Mohammad M @ xHiJmE_Qdf"" (12126) | #9 ""Mohammad B @ bPK_gFK1oU"" (9410) | #10 ""Yasaman @ cNJzvLL9Zb"" (29451)",2022-04-28T02:40:57.913Z,165111365791301
"-- starting hand #61  (No Limit Texas Hold'em) (dealer: ""Mohammad B @ bPK_gFK1oU"") --",2022-04-28T02:40:57.913Z,165111365791300
"""Mohammad M @ xHiJmE_Qdf"" shows a K♣, Q♦.",2022-04-28T02:40:55.258Z,165111365525800
"-- ending hand #60 --",2022-04-28T02:40:54.228Z,165111365422802
"""Mohammad M @ xHiJmE_Qdf"" collected 2500 from pot",2022-04-28T02:40:54.228Z,165111365422801
"Uncalled bet of 1555 returned to ""Mohammad M @ xHiJmE_Qdf""",2022-04-28T02:40:54.228Z,165111365422800
"""Yasaman @ cNJzvLL9Zb"" folds",2022-04-28T02:40:53.334Z,165111365333400
"""Mohammad B @ bPK_gFK1oU"" folds",2022-04-28T02:40:47.510Z,165111364751000
"""Mohammad M @ xHiJmE_Qdf"" raises to 2555",2022-04-28T02:40:40.189Z,165111364018900
"""Behzad @ HE_wN3gHZj"" folds",2022-04-28T02:40:30.854Z,165111363085400
"""Hooman @ QZ3ZBqa9B0"" folds",2022-04-28T02:40:29.691Z,165111362969100
"""Mehrnaz1 @ 38-i-hGO-o"" folds",2022-04-28T02:40:22.079Z,165111362207900
"""Maz 55 @ MAYRrStGJj"" folds",2022-04-28T02:40:21.172Z,165111362117200
"""Navid @ fkuGAIvQo7"" folds",2022-04-28T02:40:18.416Z,165111361841600
"""Mohammad A @ 4UYO0LRn6g"" folds",2022-04-28T02:40:15.244Z,165111361524400
"""Yasaman @ cNJzvLL9Zb"" posts a big blind of 1000",2022-04-28T02:40:12.885Z,165111361288518
"""Mohammad B @ bPK_gFK1oU"" posts a small blind of 500",2022-04-28T02:40:12.885Z,165111361288517
"Your hand is 3♥, 6♣",2022-04-28T02:40:12.885Z,165111361288508
"Player stacks: #1 ""Mohammad A @ 4UYO0LRn6g"" (18138) | #2 ""Navid @ fkuGAIvQo7"" (27963) | #3 ""Maz 55 @ MAYRrStGJj"" (13474) | #5 ""Mehrnaz1 @ 38-i-hGO-o"" (29818) | #6 ""Hooman @ QZ3ZBqa9B0"" (17184) | #7 ""Behzad @ HE_wN3gHZj"" (3981) | #8 ""Mohammad M @ xHiJmE_Qdf"" (10626) | #9 ""Mohammad B @ bPK_gFK1oU"" (9910) | #10 ""Yasaman @ cNJzvLL9Zb"" (30451)",2022-04-28T02:40:12.885Z,165111361288507
"-- starting hand #60  (No Limit Texas Hold'em) (dealer: ""Mohammad M @ xHiJmE_Qdf"") --",2022-04-28T02:40:12.885Z,165111361288506
"The player ""Maz 55 @ MAYRrStGJj"" joined the game with a stack of 13474.",2022-04-28T02:40:12.885Z,165111361288505
"The player ""Mohammad A @ 4UYO0LRn6g"" joined the game with a stack of 18138.",2022-04-28T02:40:12.885Z,165111361288504
"The player ""Mehrnaz1 @ 38-i-hGO-o"" joined the game with a stack of 29818.",2022-04-28T02:40:12.885Z,165111361288503
"The game's big blind was changed from 500 to 1000.",2022-04-28T02:40:12.885Z,165111361288502
"The game's small blind was changed from 200 to 500.",2022-04-28T02:40:12.885Z,165111361288501
"The player ""Maz @ klwza4MibU"" quits the game with a stack of 13474.",2022-04-28T02:40:12.885Z,165111361288500
"The admin approved the player ""Mehrnaz1 @ 38-i-hGO-o"" participation with a stack of 29818.",2022-04-28T02:40:06.065Z,165111360606501
"The player ""Mehrnaz1 @ 38-i-hGO-o"" requested a seat.",2022-04-28T02:40:06.065Z,165111360606500
"The admin approved the player ""Maz 55 @ MAYRrStGJj"" participation with a stack of 13474.",2022-04-28T02:38:24.008Z,165111350400800
"The player ""Maz 55 @ MAYRrStGJj"" requested a seat.",2022-04-28T02:38:13.859Z,165111349385900
"The player ""Maz 5 @ MAYRrStGJj"" canceled the seat request.",2022-04-28T02:38:07.037Z,165111348703700
"The player ""Maz 5 @ MAYRrStGJj"" requested a seat.",2022-04-28T02:37:21.205Z,165111344120500
"The admin approved the player ""Mohammad A @ 4UYO0LRn6g"" participation with a stack of 18138.",2022-04-28T02:27:59.398Z,165111287939800
"The player ""Mohammad A @ 4UYO0LRn6g"" requested a seat.",2022-04-28T02:27:40.412Z,165111286041200
"""Navid @ fkuGAIvQo7"" shows a K♣, 5♣.",2022-04-28T02:23:18.956Z,165111259895600
"""Behzad @ HE_wN3gHZj"" shows a 9♠, J♥.",2022-04-28T02:23:17.603Z,165111259760300
"-- ending hand #59 --",2022-04-28T02:23:16.812Z,165111259681202
"""Navid @ fkuGAIvQo7"" collected 3200 from pot",2022-04-28T02:23:16.812Z,165111259681201
"Uncalled bet of 1000 returned to ""Navid @ fkuGAIvQo7""",2022-04-28T02:23:16.812Z,165111259681200
"""Mohammad B @ bPK_gFK1oU"" folds",2022-04-28T02:23:15.971Z,165111259597100
"""Navid @ fkuGAIvQo7"" bets 1000",2022-04-28T02:23:12.365Z,165111259236500
"""Mohammad B @ bPK_gFK1oU"" checks",2022-04-28T02:23:07.843Z,165111258784300
"River: 8♦, J♦, K♠, J♠ [A♣]",2022-04-28T02:22:59.900Z,165111257990000
"""Navid @ fkuGAIvQo7"" calls 500",2022-04-28T02:22:59.020Z,165111257902000
"""Mohammad B @ bPK_gFK1oU"" bets 500",2022-04-28T02:22:57.222Z,165111257722200
"Turn: 8♦, J♦, K♠ [J♠]",2022-04-28T02:22:51.300Z,165111257130000
"""Navid @ fkuGAIvQo7"" calls 500",2022-04-28T02:22:50.462Z,165111257046200
"""Mohammad B @ bPK_gFK1oU"" bets 500",2022-04-28T02:22:48.439Z,165111256843900
"Flop:  [8♦, J♦, K♠]",2022-04-28T02:22:42.989Z,165111256298900
"""Mohammad B @ bPK_gFK1oU"" checks",2022-04-28T02:22:42.104Z,165111256210400
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T02:22:41.075Z,165111256107500
"""Behzad @ HE_wN3gHZj"" folds",2022-04-28T02:22:39.570Z,165111255957000
"""Hooman @ QZ3ZBqa9B0"" folds",2022-04-28T02:22:38.477Z,165111255847700
"""Maz @ klwza4MibU"" folds",2022-04-28T02:22:33.791Z,165111255379100
"""Navid @ fkuGAIvQo7"" calls 500",2022-04-28T02:22:32.847Z,165111255284700
"""Yasaman @ cNJzvLL9Zb"" folds",2022-04-28T02:22:30.000Z,165111255000000
"""Mohammad B @ bPK_gFK1oU"" posts a big blind of 500",2022-04-28T02:22:26.382Z,165111254638211
"""Mohammad M @ xHiJmE_Qdf"" posts a small blind of 200",2022-04-28T02:22:26.382Z,165111254638210
"Player stacks: #2 ""Navid @ fkuGAIvQo7"" (26263) | #4 ""Maz @ klwza4MibU"" (13474) | #6 ""Hooman @ QZ3ZBqa9B0"" (17184) | #7 ""Behzad @ HE_wN3gHZj"" (3981) | #8 ""Mohammad M @ xHiJmE_Qdf"" (10826) | #9 ""Mohammad B @ bPK_gFK1oU"" (11410) | #10 ""Yasaman @ cNJzvLL9Zb"" (30451)",2022-04-28T02:22:26.382Z,165111254638202
"-- starting hand #59  (No Limit Texas Hold'em) (dealer: ""Behzad @ HE_wN3gHZj"") --",2022-04-28T02:22:26.382Z,165111254638201
"The player ""Taniiaaa @ fLWDY27QiZ"" quits the game with a stack of 0.",2022-04-28T02:22:26.382Z,165111254638200
"""Hooman @ QZ3ZBqa9B0"" shows a 8♦, 8♠.",2022-04-28T02:22:23.274Z,165111254327400
"-- ending hand #58 --",2022-04-28T02:22:19.780Z,165111253978005
"""Taniiaaa @ fLWDY27QiZ"" shows a K♣, K♦.",2022-04-28T02:22:19.780Z,165111253978004
"""Navid @ fkuGAIvQo7"" collected 1000 from pot with Three of a Kind, A's (combination: A♠, A♦, A♥, J♥, 10♥)",2022-04-28T02:22:19.780Z,165111253978003
"""Navid @ fkuGAIvQo7"" collected 6634 from pot with Three of a Kind, A's (combination: A♠, A♦, A♥, J♥, 10♥)",2022-04-28T02:22:19.780Z,165111253978002
"""Navid @ fkuGAIvQo7"" shows a A♠, 5♦.",2022-04-28T02:22:19.780Z,165111253978001
"Uncalled bet of 1000 returned to ""Navid @ fkuGAIvQo7""",2022-04-28T02:22:19.780Z,165111253978000
"""Hooman @ QZ3ZBqa9B0"" folds",2022-04-28T02:22:18.884Z,165111253888400
"""Navid @ fkuGAIvQo7"" bets 1000",2022-04-28T02:22:17.364Z,165111253736400
"River: A♦, A♥, J♥, 10♥ [6♠]",2022-04-28T02:22:11.669Z,165111253166900
"""Hooman @ QZ3ZBqa9B0"" calls 500",2022-04-28T02:22:10.819Z,165111253081900
"""Navid @ fkuGAIvQo7"" bets 500",2022-04-28T02:22:09.444Z,165111252944400
"Turn: A♦, A♥, J♥ [10♥]",2022-04-28T02:22:04.465Z,165111252446500
"""Hooman @ QZ3ZBqa9B0"" checks",2022-04-28T02:22:03.600Z,165111252360000
"""Navid @ fkuGAIvQo7"" checks",2022-04-28T02:22:01.016Z,165111252101600
"Flop:  [A♦, A♥, J♥]",2022-04-28T02:21:57.063Z,165111251706300
"""Navid @ fkuGAIvQo7"" calls 1978",2022-04-28T02:21:56.197Z,165111251619700
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T02:21:51.464Z,165111251146400
"""Behzad @ HE_wN3gHZj"" folds",2022-04-28T02:21:50.539Z,165111251053900
"""Hooman @ QZ3ZBqa9B0"" calls 1978",2022-04-28T02:21:49.402Z,165111250940200
"""Taniiaaa @ fLWDY27QiZ"" raises to 1978 and go all in",2022-04-28T02:21:33.878Z,165111249387800
"""Maz @ klwza4MibU"" folds",2022-04-28T02:21:25.493Z,165111248549300
"""Navid @ fkuGAIvQo7"" calls 500",2022-04-28T02:21:24.339Z,165111248433900
"""Yasaman @ cNJzvLL9Zb"" folds",2022-04-28T02:21:23.380Z,165111248338000
"""Mohammad B @ bPK_gFK1oU"" folds",2022-04-28T02:21:17.940Z,165111247794000
"""Mohammad M @ xHiJmE_Qdf"" posts a big blind of 500",2022-04-28T02:21:11.615Z,165111247161511
"""Behzad @ HE_wN3gHZj"" posts a small blind of 200",2022-04-28T02:21:11.615Z,165111247161510
"Player stacks: #2 ""Navid @ fkuGAIvQo7"" (21107) | #4 ""Maz @ klwza4MibU"" (13474) | #5 ""Taniiaaa @ fLWDY27QiZ"" (1978) | #6 ""Hooman @ QZ3ZBqa9B0"" (19662) | #7 ""Behzad @ HE_wN3gHZj"" (4181) | #8 ""Mohammad M @ xHiJmE_Qdf"" (11326) | #9 ""Mohammad B @ bPK_gFK1oU"" (11410) | #10 ""Yasaman @ cNJzvLL9Zb"" (30451)",2022-04-28T02:21:11.615Z,165111247161501
"-- starting hand #58  (No Limit Texas Hold'em) (dealer: ""Hooman @ QZ3ZBqa9B0"") --",2022-04-28T02:21:11.615Z,165111247161500
"""Hooman @ QZ3ZBqa9B0"" shows a 7♣, 6♣.",2022-04-28T02:21:09.150Z,165111246915000
"-- ending hand #57 --",2022-04-28T02:21:07.925Z,165111246792502
"""Maz @ klwza4MibU"" collected 5700 from pot",2022-04-28T02:21:07.925Z,165111246792501
"Uncalled bet of 7774 returned to ""Maz @ klwza4MibU""",2022-04-28T02:21:07.925Z,165111246792500
"""Yasaman @ cNJzvLL9Zb"" folds",2022-04-28T02:21:07.078Z,165111246707800
"""Maz @ klwza4MibU"" bets 7774 and go all in",2022-04-28T02:20:59.342Z,165111245934200
"""Yasaman @ cNJzvLL9Zb"" checks",2022-04-28T02:20:55.009Z,165111245500900
"Flop:  [7♥, 6♥, 8♠]",2022-04-28T02:20:39.900Z,165111243990000
"""Yasaman @ cNJzvLL9Zb"" calls 2000",2022-04-28T02:20:39.064Z,165111243906400
"""Mohammad B @ bPK_gFK1oU"" folds",2022-04-28T02:20:35.289Z,165111243528900
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T02:20:19.322Z,165111241932200
"""Behzad @ HE_wN3gHZj"" folds",2022-04-28T02:19:58.932Z,165111239893200
"""Hooman @ QZ3ZBqa9B0"" folds",2022-04-28T02:19:57.824Z,165111239782400
"""Taniiaaa @ fLWDY27QiZ"" folds",2022-04-28T02:19:53.413Z,165111239341300
"""Maz @ klwza4MibU"" raises to 2000",2022-04-28T02:19:52.394Z,165111239239400
"""Navid @ fkuGAIvQo7"" folds",2022-04-28T02:19:46.569Z,165111238656900
"""Yasaman @ cNJzvLL9Zb"" calls 500",2022-04-28T02:19:45.604Z,165111238560400
"""Mohammad B @ bPK_gFK1oU"" calls 500",2022-04-28T02:19:40.507Z,165111238050700
"""Mohammad M @ xHiJmE_Qdf"" calls 500",2022-04-28T02:19:33.399Z,165111237339900
"""Behzad @ HE_wN3gHZj"" posts a big blind of 500",2022-04-28T02:19:28.625Z,165111236862511
"""Hooman @ QZ3ZBqa9B0"" posts a small blind of 200",2022-04-28T02:19:28.625Z,165111236862510
"Player stacks: #2 ""Navid @ fkuGAIvQo7"" (21107) | #4 ""Maz @ klwza4MibU"" (9774) | #5 ""Taniiaaa @ fLWDY27QiZ"" (1978) | #6 ""Hooman @ QZ3ZBqa9B0"" (19862) | #7 ""Behzad @ HE_wN3gHZj"" (4681) | #8 ""Mohammad M @ xHiJmE_Qdf"" (11826) | #9 ""Mohammad B @ bPK_gFK1oU"" (11910) | #10 ""Yasaman @ cNJzvLL9Zb"" (32451)",2022-04-28T02:19:28.625Z,165111236862501
"-- starting hand #57  (No Limit Texas Hold'em) (dealer: ""Taniiaaa @ fLWDY27QiZ"") --",2022-04-28T02:19:28.625Z,165111236862500
"-- ending hand #56 --",2022-04-28T02:19:22.535Z,165111236253503
"""Maz @ klwza4MibU"" collected 696 from pot with Straight, 6 High (combination: 6♣, 5♥, 4♦, 3♣, 2♥)",2022-04-28T02:19:22.535Z,165111236253502
"""Taniiaaa @ fLWDY27QiZ"" collected 1978 from pot with Straight, 6 High (combination: 6♣, 5♦, 4♦, 3♣, 2♥)",2022-04-28T02:19:22.535Z,165111236253501
"""Maz @ klwza4MibU"" collected 1978 from pot with Straight, 6 High (combination: 6♣, 5♥, 4♦, 3♣, 2♥)",2022-04-28T02:19:22.535Z,165111236253500
"River: 6♣, 5♦, 3♣, 4♦ [2♥]",2022-04-28T02:19:18.525Z,165111235852500
"Turn: 6♣, 5♦, 3♣ [4♦]",2022-04-28T02:19:14.422Z,165111235442200
"""Taniiaaa @ fLWDY27QiZ"" shows a K♥, 9♠.",2022-04-28T02:19:10.327Z,165111235032702
"""Maz @ klwza4MibU"" shows a 8♦, 5♥.",2022-04-28T02:19:10.327Z,165111235032701
"Uncalled bet of 7100 returned to ""Maz @ klwza4MibU""",2022-04-28T02:19:10.327Z,165111235032700
"""Mohammad B @ bPK_gFK1oU"" folds",2022-04-28T02:19:09.502Z,165111234950200
"""Maz @ klwza4MibU"" bets 7100 and go all in",2022-04-28T02:19:04.824Z,165111234482400
"""Mohammad B @ bPK_gFK1oU"" checks",2022-04-28T02:18:59.011Z,165111233901100
"Flop:  [6♣, 5♦, 3♣]",2022-04-28T02:18:52.922Z,165111233292200
"""Mohammad B @ bPK_gFK1oU"" calls 1500",2022-04-28T02:18:52.061Z,165111233206100
"""Hooman @ QZ3ZBqa9B0"" folds",2022-04-28T02:18:49.935Z,165111232993500
"""Taniiaaa @ fLWDY27QiZ"" calls 1152 and go all in",2022-04-28T02:18:44.147Z,165111232414700
"""Maz @ klwza4MibU"" raises to 1500",2022-04-28T02:18:36.674Z,165111231667400
"""Navid @ fkuGAIvQo7"" folds",2022-04-28T02:18:28.060Z,165111230806000
"""Yasaman @ cNJzvLL9Zb"" folds",2022-04-28T02:18:27.089Z,165111230708900
"""Mohammad B @ bPK_gFK1oU"" calls 500",2022-04-28T02:18:20.750Z,165111230075000
"""Mohammad M @ xHiJmE_Qdf"" folds",2022-04-28T02:18:12.615Z,165111229261500
